COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
20149,66432,0.019828846,0.008433735,0.009900990,0.018665422
20149,66547,0.360258819,0.296385542,0.415841584,0.356882874
20151,67134,0.032613299,0.001818182,0.016000000,0.029090235
20151,67059,0.001905972,0.001818182,0.000000000,0.001852881
20151,67066,0.021177467,0.000000000,0.008000000,0.018714100
20151,67583,0.046590428,0.010909091,0.000000000,0.041875116
20151,67021,0.009106311,0.016363636,0.016000000,0.010005559
20151,67065,0.007412114,0.000000000,0.000000000,0.006485084
20151,67124,0.845828039,0.961818182,0.952000000,0.860107467
20151,67035,0.008259212,0.003636364,0.000000000,0.007596813
20151,67557,0.001482423,0.000000000,0.000000000,0.001297017
20151,67028,0.025624735,0.003636364,0.008000000,0.022975727
20153,67730,0.736356649,0.936046512,0.948275862,0.766819073
20153,67701,0.010760953,0.000000000,0.000000000,0.009144350
20153,67739,0.079938509,0.017441860,0.051724138,0.071848465
20153,67744,0.100691776,0.023255814,0.000000000,0.088177662
20153,67745,0.069946195,0.023255814,0.000000000,0.062050947
20153,67749,0.002305919,0.000000000,0.000000000,0.001959504
20155,67502,0.373691186,0.177457098,0.473530840,0.365140936
20155,67522,0.027733598,0.010530421,0.009227780,0.025371376
20155,67543,0.030053015,0.015210608,0.010199126,0.027784961
20155,67581,0.007753479,0.001950078,0.001457018,0.006953424
20155,67585,0.000000000,0.000000000,0.000485673,0.000028733
20155,67020,0.004903910,0.002340094,0.000000000,0.004424906
20155,67025,0.001391650,0.000390016,0.000000000,0.001235526
20155,67566,0.008747515,0.003900156,0.004856727,0.008160216
20155,67578,0.000099404,0.000000000,0.000000000,0.000086199
20155,67546,0.000497018,0.000000000,0.000000000,0.000430997
20155,67035,0.000530152,0.000000000,0.000000000,0.000459730
20155,67568,0.004870775,0.001950078,0.000971345,0.004424906
20155,67501,0.412193506,0.688767551,0.418649830,0.432951182
20155,67561,0.023591783,0.005460218,0.006313745,0.021233802
20155,67108,0.006129887,0.002730109,0.000000000,0.005516766
20155,67579,0.003545394,0.001170047,0.000000000,0.003160647
20155,67583,0.013055003,0.010530421,0.000971345,0.012154125
20155,67510,0.004804506,0.000000000,0.000971345,0.004223774
20155,67514,0.012922465,0.003510140,0.002428363,0.011608195
20155,67570,0.019748178,0.004680187,0.000971345,0.017527225
20155,67068,0.000695825,0.000000000,0.000000000,0.000603396
20155,67505,0.042876077,0.069422777,0.068965517,0.046375312
20155,67512,0.000165673,0.000000000,0.000000000,0.000143666
20157,66961,0.004053058,0.006535948,0.000000000,0.004216672
20157,66935,0.550478998,0.774509804,0.825396825,0.578332793
20157,66930,0.040899042,0.019607843,0.015873016,0.038274408
20157,66960,0.035372144,0.000000000,0.015873016,0.031462861
20157,66966,0.091009580,0.062091503,0.031746032,0.086928317
20157,66959,0.050110538,0.000000000,0.063492063,0.045410315
20157,66964,0.045689020,0.000000000,0.015873016,0.040544924
20157,66901,0.002210759,0.000000000,0.000000000,0.001946156
20157,66938,0.000736920,0.000000000,0.000000000,0.000648719
20157,66940,0.065217391,0.026143791,0.015873016,0.060330847
20157,66939,0.114222550,0.111111111,0.015873016,0.111903990
20159,67502,0.002636204,0.000000000,0.000000000,0.002347418
20159,67512,0.011643234,0.004140787,0.012987013,0.010954617
20159,67526,0.003075571,0.002070393,0.000000000,0.002934272
20159,67561,0.000439367,0.000000000,0.000000000,0.000391236
20159,67554,0.464850615,0.602484472,0.454545455,0.477699531
20159,67427,0.045035149,0.033126294,0.025974026,0.043622848
20159,67491,0.004613357,0.000000000,0.000000000,0.004107981
20159,67524,0.041300527,0.026915114,0.077922078,0.040492958
20159,67444,0.052724077,0.022774327,0.038961039,0.049687011
20159,67573,0.009885764,0.002070393,0.012987013,0.009194053
20159,67546,0.011203866,0.000000000,0.000000000,0.009976526
20159,67457,0.089850615,0.076604555,0.077922078,0.088419405
20159,67579,0.262521968,0.229813665,0.298701299,0.259976526
20159,67459,0.000219684,0.000000000,0.000000000,0.000195618
20161,67447,0.000857975,0.000000000,0.000000000,0.000614008
20161,66531,0.019549563,0.003645833,0.001134859,0.014736196
20161,66548,0.000030642,0.000000000,0.000000000,0.000021929
20161,66517,0.004228589,0.000000000,0.000189143,0.003048112
20161,66554,0.008457178,0.001953125,0.000567430,0.006447086
20161,66505,0.027730964,0.051302083,0.000378286,0.028529450
20161,66503,0.232970737,0.042968750,0.066956686,0.181724486
20161,66502,0.602144936,0.210807292,0.518441460,0.526533924
20161,66514,0.000030642,0.000000000,0.000000000,0.000021929
20161,66411,0.000796691,0.000000000,0.000000000,0.000570150
20161,67432,0.000183852,0.000000000,0.000000000,0.000131573
20161,66449,0.012501915,0.000911458,0.000756573,0.009188194
20161,66506,0.000000000,0.686197917,0.034802345,0.119600018
20161,66442,0.090363107,0.002083333,0.376773217,0.108701373
20161,66933,0.000153210,0.000130208,0.000000000,0.000131573
20163,67651,0.014982712,0.003257329,0.000000000,0.013527224
20163,67639,0.000384172,0.000000000,0.000000000,0.000338181
20163,67661,0.000768344,0.000000000,0.000000000,0.000676361
20163,67657,0.029965425,0.009771987,0.021276596,0.027730808
20163,67675,0.052247407,0.003257329,0.021276596,0.046668921
20163,67663,0.500192086,0.557003257,0.425531915,0.504903619
20163,67632,0.026892048,0.000000000,0.021276596,0.024010822
20163,67669,0.374567806,0.426710098,0.510638298,0.382144065
20165,67559,0.023672425,0.000000000,0.076923077,0.022793688
20165,67556,0.107485605,0.057377049,0.038461538,0.102863822
20165,67565,0.067178503,0.131147541,0.038461538,0.071303331
20165,67575,0.170185541,0.131147541,0.115384615,0.166569258
20165,67567,0.003198976,0.008196721,0.000000000,0.003506721
20165,67520,0.124760077,0.147540984,0.115384615,0.126241964
20165,67511,0.030710173,0.024590164,0.038461538,0.030391584
20165,67513,0.021113244,0.008196721,0.076923077,0.021040327
20165,67553,0.039027511,0.065573770,0.038461538,0.040911748
20165,67548,0.412667946,0.426229508,0.461538462,0.414377557
20167,67626,0.014787946,0.010799136,0.010989011,0.014258096
20167,67658,0.008928571,0.000000000,0.010989011,0.007974867
20167,67490,0.007533482,0.000000000,0.010989011,0.006766554
20167,67481,0.001395089,0.000000000,0.000000000,0.001208313
20167,67648,0.088448661,0.023758099,0.021978022,0.079748671
20167,67640,0.037388393,0.000000000,0.010989011,0.032624456
20167,67649,0.028459821,0.015118790,0.032967033,0.027066216
20167,67544,0.000279018,0.000000000,0.000000000,0.000241663
20167,67665,0.769810268,0.943844492,0.890109890,0.791928468
20167,67634,0.023158482,0.000000000,0.010989011,0.020299662
20167,67673,0.019810268,0.006479482,0.000000000,0.017883035
20169,67456,0.010046427,0.004893964,0.000986193,0.009223573
20169,67484,0.002016896,0.000000000,0.000000000,0.001745891
20169,67448,0.015336023,0.002936378,0.002958580,0.013670653
20169,67442,0.003691301,0.000326264,0.000986193,0.003261192
20169,67425,0.009894208,0.001957586,0.000000000,0.008762394
20169,67470,0.009209224,0.002610114,0.004930966,0.008400040
20169,67402,0.053580942,0.204893964,0.000986193,0.067101492
20169,67416,0.018570667,0.005220228,0.004930966,0.016767138
20169,67401,0.874495776,0.776835237,0.984220907,0.868300557
20169,67480,0.003158536,0.000326264,0.000000000,0.002767072
20171,67851,0.001227998,0.000000000,0.000000000,0.001056710
20171,67863,0.020466639,0.003021148,0.000000000,0.017964072
20171,67871,0.973393369,0.993957704,1.000000000,0.976400141
20171,67850,0.004911993,0.003021148,0.000000000,0.004579077
20173,67106,0.000129995,0.000044593,0.000000000,0.000118865
20173,67135,0.002516040,0.000535117,0.000240471,0.002280730
20173,67215,0.009489663,0.005574136,0.002164242,0.008937194
20173,67207,0.055445129,0.042853958,0.053144163,0.054325216
20173,67147,0.017578731,0.010925307,0.006733197,0.016689449
20173,67026,0.008198096,0.003522854,0.002765420,0.007640818
20173,67120,0.000905774,0.000222965,0.000240471,0.000828343
20173,67149,0.001824129,0.000490524,0.000360707,0.001667831
20173,67031,0.000058708,0.000000000,0.000000000,0.000052004
20173,67201,0.010139640,0.056677815,0.000120236,0.013706670
20173,67219,0.023176920,0.025105909,0.007815318,0.022863022
20173,67205,0.032016606,0.026622074,0.025610196,0.031369330
20173,67214,0.035027467,0.075228540,0.066851028,0.039359315
20173,67218,0.048064746,0.029030100,0.035229049,0.046082641
20173,67001,0.002679582,0.001605351,0.000360707,0.002518461
20173,67055,0.000134189,0.000000000,0.000120236,0.000122580
20173,67020,0.000050321,0.000000000,0.000000000,0.000044575
20173,67221,0.000008387,0.000089186,0.132860406,0.004119430
20173,67030,0.004176626,0.002140468,0.000841650,0.003903986
20173,67212,0.082320627,0.037993311,0.078994830,0.078525474
20173,67223,0.000759005,0.000000000,0.000120236,0.000676047
20173,67208,0.040768231,0.049230769,0.041481303,0.041495179
20173,67210,0.016278777,0.010523969,0.016953228,0.015820246
20173,67227,0.000683524,0.000133779,0.000120236,0.000620329
20173,67232,0.000662557,0.000000000,0.000601178,0.000605471
20173,67209,0.023613033,0.044905240,0.031501743,0.025630358
20173,67206,0.033886862,0.046599777,0.037513527,0.035057873
20173,67204,0.040982094,0.021003344,0.022363833,0.038742701
20173,67230,0.018815784,0.001917503,0.000841650,0.016852889
20173,67228,0.003405040,0.000089186,0.000120236,0.003027354
20173,67275,0.001027383,0.006198439,0.000120236,0.001430100
20173,67202,0.006998784,0.088606466,0.039798004,0.014809890
20173,67278,0.006357194,0.028316611,0.000120236,0.007993700
20173,67108,0.002281209,0.000535117,0.000961885,0.002095003
20173,67110,0.010055772,0.003433668,0.002765420,0.009278933
20173,67037,0.050991739,0.040490524,0.022604304,0.049240004
20173,67276,0.000000000,0.000044593,0.000000000,0.000003715
20173,67017,0.000268378,0.000044593,0.000000000,0.000241445
20173,67101,0.009007422,0.004860647,0.003005892,0.008476591
20173,67543,0.000004193,0.000000000,0.000000000,0.000003715
20173,67118,0.000016774,0.000000000,0.000000000,0.000014858
20173,67217,0.061223634,0.028539576,0.054707226,0.058299779
20173,67216,0.047469283,0.028985507,0.036912348,0.045603465
20173,67277,0.004038244,0.019710145,0.000120236,0.005222650
20173,67260,0.000000000,0.000044593,0.000000000,0.000003715
20173,67025,0.005694637,0.001649944,0.002765420,0.005267224
20173,67039,0.000008387,0.000000000,0.000000000,0.000007429
20173,67133,0.000075481,0.000000000,0.000000000,0.000066862
20173,67060,0.023914958,0.012753623,0.006372490,0.022443279
20173,67050,0.003321172,0.001382386,0.001082121,0.003090501
20173,67235,0.020904097,0.005306577,0.004208248,0.019089045
20173,67220,0.025068143,0.009988852,0.018275821,0.023602217
20173,67226,0.037673502,0.039910814,0.037633762,0.037858639
20173,67203,0.064259655,0.063188406,0.076469881,0.064547643
20173,67213,0.044940663,0.056142698,0.064807022,0.046487527
20173,67211,0.041732713,0.058372352,0.053625105,0.043486174
20173,67016,0.000981256,0.000000000,0.000120236,0.000872918
20173,67052,0.014244978,0.006376812,0.006612961,0.013353788
20173,67067,0.003644064,0.002051282,0.000841650,0.003424810
20175,67952,0.000231750,0.000000000,0.000000000,0.000197414
20175,67877,0.000347625,0.000000000,0.000000000,0.000296121
20175,67870,0.001390498,0.000000000,0.000000000,0.001184483
20175,67859,0.031170336,0.014981273,0.009237875,0.028526305
20175,67954,0.000115875,0.000000000,0.000000000,0.000098707
20175,67951,0.001506373,0.000000000,0.004618938,0.001480604
20175,67901,0.960834299,0.984082397,0.986143187,0.964366795
20175,67869,0.004403244,0.000936330,0.000000000,0.003849571
20177,66636,0.000000000,0.000481928,0.000000000,0.000040811
20177,66610,0.044462276,0.003253012,0.002416432,0.038842183
20177,66667,0.002029594,0.013614458,0.000402739,0.002928213
20177,66612,0.019245746,0.060602410,0.073902537,0.025517284
20177,66608,0.039164090,0.083012048,0.056383407,0.043749745
20177,66607,0.048757463,0.042409639,0.021546516,0.046841203
20177,66420,0.000106200,0.000120482,0.000000000,0.000102028
20177,66624,0.000000000,0.000240964,0.000000000,0.000020406
20177,66683,0.000000000,0.003012048,0.000604108,0.000285679
20177,66546,0.005557784,0.001204819,0.002013693,0.005009591
20177,66601,0.013251363,0.052771084,0.000201369,0.015936824
20177,66614,0.176126307,0.102891566,0.194522755,0.170856630
20177,66616,0.032839308,0.014819277,0.007047926,0.030006530
20177,66647,0.000047200,0.000361446,0.000201369,0.000081623
20177,66606,0.070469403,0.050602410,0.085179219,0.069532302
20177,66409,0.014065561,0.001084337,0.001409585,0.012325021
20177,66050,0.000318599,0.000000000,0.000000000,0.000275476
20177,66536,0.000412999,0.000000000,0.000000000,0.000357099
20177,66431,0.000306799,0.000000000,0.000000000,0.000265274
20177,66626,0.000000000,0.000000000,0.000201369,0.000010203
20177,66622,0.000000000,0.000120482,0.000000000,0.000010203
20177,66625,0.000000000,0.000120482,0.000000000,0.000010203
20177,66512,0.000448399,0.000000000,0.000000000,0.000387708
20177,66621,0.000000000,0.089518072,0.000402739,0.007601110
20177,66604,0.141989002,0.164457831,0.212444623,0.147461535
20177,66605,0.103178911,0.052409639,0.049939589,0.096182100
20177,66402,0.013935761,0.001445783,0.007450665,0.012549484
20177,66414,0.000023600,0.000000000,0.000000000,0.000020406
20177,66629,0.000000000,0.000120482,0.000000000,0.000010203
20177,66524,0.000412999,0.000000000,0.000000000,0.000357099
20177,66603,0.013935761,0.087349398,0.080950463,0.023548137
20177,66620,0.000000000,0.000481928,0.000201369,0.000051014
20177,66609,0.045547872,0.039638554,0.030205397,0.044270089
20177,66619,0.014773559,0.010240964,0.001409585,0.013712607
20177,66533,0.007953178,0.002650602,0.004228756,0.007315431
20177,66611,0.058881835,0.060843373,0.100684656,0.061165980
20177,66539,0.012708564,0.003253012,0.003423278,0.011437375
20177,66542,0.016047955,0.002409639,0.001812324,0.014171734
20177,66615,0.017747150,0.015301205,0.018727346,0.017589683
20177,66617,0.041559484,0.012289157,0.019935562,0.037985145
20177,66618,0.043695278,0.026867470,0.021949255,0.041168428
20177,66699,0.000000000,0.000000000,0.000201369,0.000010203
20179,67738,0.039092055,0.063829787,0.000000000,0.040000000
20179,67740,0.588902900,0.574468085,0.900000000,0.591764706
20179,67757,0.370744010,0.361702128,0.100000000,0.367058824
20179,67753,0.001261034,0.000000000,0.000000000,0.001176471
20181,67735,0.923260675,0.973741794,0.955882353,0.930238458
20181,67732,0.008659301,0.000000000,0.000000000,0.007356672
20181,67741,0.050462825,0.021881838,0.044117647,0.046930492
20181,67733,0.017617199,0.004376368,0.000000000,0.015474378
20183,67437,0.008253095,0.000000000,0.000000000,0.007226014
20183,66951,0.150848235,0.122137405,0.062500000,0.146126054
20183,67474,0.011462632,0.000000000,0.000000000,0.010036130
20183,66952,0.154516277,0.087786260,0.062500000,0.145724609
20183,66932,0.035763411,0.011450382,0.062500000,0.033721397
20183,67638,0.062815222,0.011450382,0.041666667,0.057005219
20183,66967,0.549747822,0.767175573,0.729166667,0.576073866
20183,67628,0.026593306,0.000000000,0.041666667,0.024086712
20185,67545,0.056164985,0.030612245,0.521739130,0.065480696
20185,67578,0.379991224,0.380952381,0.043478261,0.371309614
20185,67526,0.003949100,0.000000000,0.000000000,0.003406510
20185,67530,0.007459412,0.000000000,0.000000000,0.006434519
20185,67576,0.425186485,0.486394558,0.333333333,0.429598789
20185,67557,0.127248793,0.102040816,0.101449275,0.123769871
20187,67855,0.812154696,0.862068966,0.750000000,0.814536341
20187,67862,0.185082873,0.137931034,0.250000000,0.182957393
20187,67878,0.002762431,0.000000000,0.000000000,0.002506266
20189,67952,0.056159420,0.004405286,0.017857143,0.050582096
20189,67951,0.927989130,0.995594714,0.982142857,0.935367322
20189,67953,0.015851449,0.000000000,0.000000000,0.014050582
20191,67120,0.026267241,0.007117438,0.000000000,0.024582897
20191,67026,0.005622419,0.001186240,0.000000000,0.005238978
20191,67018,0.000439252,0.000000000,0.000000000,0.000402998
20191,67022,0.079943776,0.156583630,0.038674033,0.084549045
20191,67013,0.120354915,0.079478055,0.066298343,0.116788909
20191,67110,0.100676447,0.099644128,0.093922652,0.100507778
20191,67106,0.012826144,0.010676157,0.011049724,0.012654147
20191,67118,0.000263551,0.000000000,0.000000000,0.000241799
20191,67146,0.006500922,0.000000000,0.000000000,0.005964375
20191,67031,0.074936309,0.042704626,0.027624309,0.072056097
20191,67140,0.033734516,0.017793594,0.044198895,0.032804062
20191,67049,0.000702802,0.000000000,0.011049724,0.000805997
20191,67119,0.051128876,0.010676157,0.055248619,0.048440397
20191,67004,0.033031714,0.022538553,0.005524862,0.031917466
20191,67103,0.012826144,0.008303677,0.016574586,0.012573547
20191,67152,0.415180532,0.538552788,0.613259669,0.426452809
20191,67105,0.009224282,0.000000000,0.005524862,0.008543564
20191,67051,0.016340156,0.004744958,0.011049724,0.015475135
20193,67701,0.831820609,0.936666667,0.948571429,0.850254369
20193,67747,0.002135611,0.001666667,0.000000000,0.001990710
20193,67748,0.033635878,0.021666667,0.017142857,0.031408980
20193,67734,0.026695141,0.015000000,0.017142857,0.024773280
20193,67753,0.045114789,0.018333333,0.005714286,0.040035390
20193,67743,0.026428190,0.006666667,0.005714286,0.023003760
20193,67732,0.030432461,0.000000000,0.005714286,0.025436850
20193,67764,0.003737320,0.000000000,0.000000000,0.003096660
20195,67584,0.014886731,0.000000000,0.000000000,0.012914093
20195,67672,0.829126214,0.990099010,0.970588235,0.850084222
20195,67637,0.049190939,0.000000000,0.000000000,0.042672656
20195,67572,0.003236246,0.000000000,0.000000000,0.002807412
20195,67656,0.054368932,0.009900990,0.000000000,0.048287479
20195,67752,0.001294498,0.000000000,0.000000000,0.001122965
20195,67631,0.047896440,0.000000000,0.029411765,0.042111173
20197,66834,0.095516569,0.088235294,0.060000000,0.094806008
20197,66614,0.004873294,0.000000000,0.000000000,0.004693367
20197,66610,0.005523067,0.000000000,0.000000000,0.005319149
20197,66526,0.100714750,0.102941176,0.200000000,0.102315394
20197,66423,0.120532814,0.147058824,0.160000000,0.121714643
20197,66507,0.159194282,0.073529412,0.200000000,0.158010013
20197,66536,0.002599090,0.000000000,0.000000000,0.002503129
20197,66431,0.089668616,0.029411765,0.100000000,0.088548185
20197,66413,0.001299545,0.000000000,0.000000000,0.001251564
20197,66401,0.316114360,0.500000000,0.240000000,0.318836045
20197,66407,0.023066927,0.000000000,0.000000000,0.022215269
20197,66846,0.000649773,0.000000000,0.000000000,0.000625782
20197,66615,0.032163743,0.029411765,0.020000000,0.031914894
20197,66547,0.047108512,0.029411765,0.000000000,0.045994994
20197,66501,0.000974659,0.000000000,0.020000000,0.001251564
20199,67761,0.117977528,0.148148148,0.181818182,0.120629371
20199,67758,0.649812734,0.777777778,0.727272727,0.657342657
20199,67762,0.232209738,0.074074074,0.090909091,0.222027972
20201,66937,0.084899546,0.050505051,0.023809524,0.080473031
20201,66960,0.001296176,0.000000000,0.000000000,0.001153735
20201,66933,0.059948153,0.057239057,0.011904762,0.058552062
20201,66944,0.051523007,0.026936027,0.047619048,0.049322181
20201,66946,0.025275437,0.010101010,0.000000000,0.023363138
20201,66953,0.093000648,0.114478114,0.059523810,0.094029420
20201,66938,0.010693454,0.006734007,0.000000000,0.010095183
20201,66412,0.001296176,0.000000000,0.000000000,0.001153735
20201,66955,0.032404407,0.003367003,0.190476190,0.033746755
20201,66548,0.000324044,0.000000000,0.000000000,0.000288434
20201,66968,0.291315619,0.619528620,0.523809524,0.325064898
20201,66962,0.050874919,0.026936027,0.000000000,0.047591578
20201,66958,0.041153597,0.020202020,0.047619048,0.039515431
20201,66945,0.169799093,0.047138047,0.047619048,0.156331122
20201,66943,0.086195723,0.016835017,0.047619048,0.079319296
20203,67863,0.142384106,0.073170732,0.437500000,0.141434263
20203,67861,0.857615894,0.926829268,0.562500000,0.858565737
20205,67047,0.051815905,0.007633588,0.000000000,0.047870820
20205,66736,0.451314966,0.574427481,0.441860465,0.460417262
20205,66777,0.002035066,0.001908397,0.000000000,0.002000572
20205,66720,0.019567940,0.001908397,0.000000000,0.018005144
20205,66710,0.039135880,0.011450382,0.011627907,0.036724779
20205,67335,0.000626174,0.000000000,0.000000000,0.000571592
20205,66717,0.058390733,0.045801527,0.081395349,0.057730780
20205,66714,0.025360050,0.000000000,0.023255814,0.023435267
20205,66776,0.011584220,0.001908397,0.000000000,0.010717348
20205,66757,0.340169067,0.354961832,0.441860465,0.342526436
20207,66761,0.062625251,0.046948357,0.163418291,0.084840056
20207,66748,0.014529058,0.000000000,0.000000000,0.010083449
20207,66783,0.626753507,0.873239437,0.449775112,0.603963839
20207,66717,0.000501002,0.000000000,0.000000000,0.000347705
20207,66852,0.003006012,0.000000000,0.002998501,0.002781641
20207,66777,0.219939880,0.061032864,0.299850075,0.226703755
20207,66870,0.003006012,0.000000000,0.000000000,0.002086231
20207,66736,0.001002004,0.000000000,0.000000000,0.000695410
20207,66749,0.001503006,0.000000000,0.000000000,0.001043115
20207,66758,0.067134269,0.018779343,0.083958021,0.067454798
20209,66106,0.135158999,0.119919330,0.066812705,0.132435370
20209,66160,0.000000000,0.000000000,0.000547645,0.000012212
20209,66101,0.080932393,0.122556624,0.109529025,0.084846561
20209,66012,0.053384408,0.066863171,0.053669222,0.054451758
20209,66105,0.014235842,0.080049643,0.016429354,0.019465374
20209,66112,0.085510140,0.095718275,0.090361446,0.086421864
20209,66007,0.000108671,0.000155135,0.000000000,0.000109905
20209,66117,0.010853471,0.027614024,0.001095290,0.011955208
20209,66115,0.000040751,0.035525908,0.004928806,0.002943008
20209,66217,0.000258093,0.000465405,0.000547645,0.000280868
20209,66216,0.000203757,0.000000000,0.000000000,0.000183175
20209,66119,0.000108671,0.002637294,0.001095290,0.000329715
20209,66102,0.162557561,0.155134967,0.273822563,0.164454322
20209,66109,0.140538191,0.038163202,0.046549836,0.130383812
20209,66103,0.104731244,0.100527459,0.230558598,0.107206096
20209,66111,0.055000883,0.083152343,0.039978094,0.056881877
20209,66104,0.156295421,0.059726962,0.062979189,0.146613098
20209,66048,0.000067919,0.000000000,0.000000000,0.000061058
20209,66118,0.000013584,0.011790258,0.001095290,0.000964721
21001,42642,0.034300210,0.013761468,0.003322259,0.031192483
21001,42743,0.008823205,0.001529052,0.008305648,0.008330912
21001,42129,0.015440609,0.001529052,0.000000000,0.013658820
21001,42539,0.000772030,0.000000000,0.000000000,0.000678097
21001,42528,0.005404213,0.000000000,0.000000000,0.004746682
21001,42742,0.003529282,0.000000000,0.004983389,0.003390487
21001,42720,0.000000000,0.000000000,0.001661130,0.000096871
21001,42715,0.022940333,0.001529052,0.021594684,0.021505376
21001,42728,0.850115805,0.967889908,0.908637874,0.860990022
21001,42741,0.018749311,0.000000000,0.021594684,0.017727405
21001,42753,0.038491232,0.013761468,0.029900332,0.036423520
21001,42733,0.001433771,0.000000000,0.000000000,0.001259324
21003,42122,0.008161557,0.000000000,0.000000000,0.007660577
21003,42133,0.015695302,0.007575758,0.000000000,0.015124730
21003,42134,0.023752224,0.005681818,0.020618557,0.022785307
21003,42120,0.122737261,0.047348485,0.092783505,0.118542526
21003,42153,0.002301978,0.000000000,0.010309278,0.002258888
21003,42164,0.827351679,0.939393939,0.876288660,0.833627971
21005,40342,0.972789731,0.994131455,0.960784314,0.974144361
21005,40372,0.002711987,0.001173709,0.000000000,0.002568990
21005,40046,0.014192732,0.003521127,0.026143791,0.013590785
21005,40012,0.002621587,0.000000000,0.000000000,0.002403249
21005,40076,0.005966371,0.001173709,0.013071895,0.005718074
21005,40601,0.001627192,0.000000000,0.000000000,0.001491672
21005,40078,0.000090400,0.000000000,0.000000000,0.000082871
21007,42087,0.317842800,0.292682927,0.183673469,0.315199563
21007,42022,0.000000000,0.000000000,0.020408163,0.000273373
21007,42024,0.197647734,0.121951220,0.224489796,0.195462001
21007,42056,0.169822146,0.130081301,0.285714286,0.170038272
21007,42053,0.314687321,0.455284553,0.265306122,0.318753417
21007,42060,0.000000000,0.000000000,0.020408163,0.000273373
21009,42131,0.003139035,0.001837110,0.000000000,0.002953696
21009,42157,0.000096586,0.000000000,0.000000000,0.000086873
21009,42749,0.002994157,0.000000000,0.013196481,0.003084007
21009,42156,0.010238084,0.006123699,0.000000000,0.009642950
21009,42133,0.013135655,0.004286589,0.000000000,0.012118843
21009,42152,0.000000000,0.000000000,0.001466276,0.000043437
21009,42123,0.021103975,0.003674219,0.001466276,0.019285900
21009,42166,0.011397112,0.003674219,0.002932551,0.010598558
21009,42130,0.004491235,0.001837110,0.001466276,0.004213361
21009,42746,0.000917564,0.000000000,0.000000000,0.000825298
21009,42154,0.002318057,0.000000000,0.000000000,0.002084962
21009,42127,0.140532187,0.111451317,0.221407625,0.140865259
21009,42141,0.712899020,0.849357012,0.730205279,0.723090956
21009,42160,0.036702564,0.013472137,0.010263930,0.034271566
21009,42171,0.040034771,0.004286589,0.017595308,0.036834332
21011,40374,0.158335034,0.149606299,0.030303030,0.155646577
21011,40358,0.059783718,0.039370079,0.101010101,0.060074117
21011,40353,0.008773720,0.000000000,0.000000000,0.008386971
21011,40346,0.006529280,0.000000000,0.000000000,0.006241467
21011,40311,0.003060600,0.000000000,0.000000000,0.002925688
21011,40371,0.226688431,0.228346457,0.313131313,0.228398674
21011,40351,0.000000000,0.007874016,0.000000000,0.000195046
21011,40360,0.527851459,0.566929134,0.545454545,0.529159352
21011,40334,0.008977760,0.007874016,0.010101010,0.008972108
21013,40845,0.017227369,0.001913876,0.008880995,0.015739543
21013,40988,0.020152771,0.011483254,0.017761989,0.019404916
21013,40940,0.013814399,0.003827751,0.007104796,0.012792870
21013,40958,0.020559077,0.000000000,0.012433393,0.018686215
21013,40856,0.026653665,0.004784689,0.003552398,0.024076470
21013,40813,0.019502682,0.006698565,0.015985790,0.018398735
21013,40913,0.005850804,0.008612440,0.024866785,0.006827656
21013,40939,0.012676743,0.004784689,0.001776199,0.011642950
21013,40955,0.000000000,0.000000000,0.001776199,0.000071870
21013,40965,0.515927190,0.683253589,0.706927176,0.536222510
21013,40902,0.030554201,0.004784689,0.003552398,0.027526233
21013,40977,0.317081099,0.269856459,0.193605684,0.308538163
21013,40930,0.000000000,0.000000000,0.001776199,0.000071870
21015,41094,0.086913936,0.065238559,0.065384615,0.084288637
21015,45275,0.000000000,0.000194742,0.000000000,0.000016237
21015,41030,0.002439430,0.000194742,0.000000000,0.002159582
21015,41051,0.000055442,0.006621227,0.000854701,0.000633261
21015,41042,0.405629170,0.505744888,0.675641026,0.424236028
21015,41022,0.019977454,0.059591042,0.000854701,0.022553827
21015,41092,0.016022620,0.005452775,0.003418803,0.014662423
21015,41048,0.107649092,0.125608569,0.055982906,0.107183451
21015,41018,0.010367578,0.068938656,0.042735043,0.016481018
21015,41080,0.010607825,0.002336904,0.000427350,0.009531387
21015,41025,0.000000000,0.000389484,0.000000000,0.000032475
21015,41005,0.174992146,0.096592016,0.146581197,0.167375702
21015,41091,0.165345309,0.063096397,0.008119658,0.150845971
21017,40348,0.038191901,0.001483680,0.014705882,0.035361763
21017,40357,0.000000000,0.002967359,0.004901961,0.000287494
21017,40374,0.002825154,0.000000000,0.000000000,0.002587446
21017,40361,0.884168672,0.971810089,0.965686275,0.891423095
21017,40511,0.005964215,0.005934718,0.000000000,0.005845712
21017,41031,0.018938998,0.005934718,0.000000000,0.017728797
21017,40516,0.017474103,0.002967359,0.009803922,0.016387159
21017,40353,0.001150989,0.001483680,0.000000000,0.001149976
21017,40311,0.026995919,0.007418398,0.004901961,0.025299473
21017,40324,0.004290049,0.000000000,0.000000000,0.003929085
21019,41230,0.000120627,0.000000000,0.000000000,0.000105482
21019,41105,0.054885404,0.153900211,0.002758621,0.063464716
21019,41101,0.356453559,0.482431483,0.544827586,0.373861679
21019,41132,0.000201045,0.000000000,0.000000000,0.000175803
21019,41168,0.037474869,0.004567814,0.006896552,0.033402482
21019,41102,0.371612384,0.240688686,0.337931034,0.357652685
