Zip,Population Total,Slab 1,Slab 2,Slab 3,Slab 4,Slab 5,Slab 6
21717,180,0.277777778,0.222222222,0.166666667,0.111111111,0.222222222,0
21718,100,0.4,0,0.4,0,0.2,0
21719,640,0.375,0.234375,0.15625,0.109375,0.125,0
21722,2720,0.3125,0.253676471,0.169117647,0.113970588,0.136029412,0.014705882
21723,390,0.256410256,0.102564103,0.076923077,0.076923077,0.256410256,0.230769231
21727,2110,0.355450237,0.236966825,0.142180095,0.099526066,0.146919431,0.018957346
21733,580,0.310344828,0.224137931,0.137931034,0.103448276,0.172413793,0.051724138
21734,480,0.375,0.333333333,0.125,0.083333333,0.083333333,0
21737,930,0.215053763,0.086021505,0.075268817,0.053763441,0.225806452,0.344086022
21738,1620,0.25308642,0.098765432,0.067901235,0.049382716,0.240740741,0.290123457
21740,27480,0.422125182,0.266375546,0.132459971,0.080422125,0.087336245,0.011280932
21742,15570,0.326268465,0.233140655,0.154142582,0.103403982,0.145793192,0.037251124
21750,1620,0.401234568,0.259259259,0.166666667,0.092592593,0.080246914,0
21754,3130,0.258785942,0.127795527,0.102236422,0.095846645,0.258785942,0.156549521
21755,2780,0.258992806,0.18705036,0.125899281,0.104316547,0.255395683,0.068345324
21756,1720,0.261627907,0.209302326,0.127906977,0.11627907,0.244186047,0.040697674
21757,1360,0.323529412,0.227941176,0.154411765,0.117647059,0.147058824,0.029411765
21758,2140,0.252336449,0.200934579,0.14953271,0.11682243,0.228971963,0.051401869
21762,250,0.36,0.24,0.12,0.12,0.16,0
21766,310,0.387096774,0.290322581,0.161290323,0.064516129,0.096774194,0
21767,660,0.378787879,0.303030303,0.151515152,0.090909091,0.075757576,0
21769,5710,0.248686515,0.157618214,0.124343257,0.105078809,0.260945709,0.103327496
21770,2960,0.236486486,0.141891892,0.121621622,0.108108108,0.297297297,0.094594595
21771,15010,0.265822785,0.152564957,0.119253831,0.10326449,0.26449034,0.094603598
21773,2640,0.28030303,0.166666667,0.128787879,0.113636364,0.242424242,0.068181818
21774,6260,0.217252396,0.118210863,0.110223642,0.111821086,0.346645367,0.095846645
21776,2830,0.268551237,0.212014134,0.141342756,0.116607774,0.215547703,0.045936396
21777,810,0.160493827,0.135802469,0.135802469,0.148148148,0.333333333,0.086419753
21778,500,0.32,0.24,0.16,0.1,0.18,0
21779,490,0.285714286,0.183673469,0.142857143,0.142857143,0.244897959,0
21780,790,0.303797468,0.253164557,0.17721519,0.101265823,0.164556962,0
21782,1920,0.302083333,0.244791667,0.151041667,0.114583333,0.166666667,0.020833333
21783,4220,0.317535545,0.213270142,0.154028436,0.120853081,0.172985782,0.021327014
21784,19000,0.25,0.152631579,0.124210526,0.111578947,0.271052632,0.090526316
21787,5110,0.313111546,0.236790607,0.162426614,0.11741683,0.152641879,0.017612524
21788,5850,0.294017094,0.235897436,0.165811966,0.111111111,0.165811966,0.027350427
21791,2450,0.302040816,0.212244898,0.159183673,0.118367347,0.171428571,0.036734694
21793,4990,0.296593186,0.206412826,0.140280561,0.110220441,0.200400802,0.046092184
21794,1180,0.271186441,0.118644068,0.084745763,0.042372881,0.211864407,0.271186441
21795,4640,0.336206897,0.252155172,0.159482759,0.099137931,0.131465517,0.021551724
21797,4460,0.273542601,0.152466368,0.098654709,0.082959641,0.237668161,0.15470852
21798,1190,0.294117647,0.193277311,0.142857143,0.109243697,0.201680672,0.058823529
21801,12480,0.43349359,0.230769231,0.111378205,0.072916667,0.112179487,0.039262821
21802,530,0.509433962,0.301886792,0.132075472,0,0.056603774,0
21804,17180,0.422002328,0.274155995,0.129802095,0.073341094,0.084400466,0.016298021
21811,11810,0.342929721,0.223539373,0.144792549,0.102455546,0.143945809,0.042337003
21813,1500,0.366666667,0.206666667,0.12,0.093333333,0.16,0.053333333
21814,160,0.375,0.25,0.1875,0.1875,0,0
21817,2030,0.463054187,0.270935961,0.113300493,0.073891626,0.078817734,0
21821,350,0.371428571,0.228571429,0.2,0.114285714,0.085714286,0
21822,1280,0.375,0.265625,0.125,0.0859375,0.125,0.0234375
21826,2290,0.410480349,0.27510917,0.131004367,0.074235808,0.091703057,0.017467249
21829,240,0.416666667,0.25,0.166666667,0.166666667,0,0
21830,1990,0.32160804,0.231155779,0.155778894,0.115577889,0.150753769,0.025125628
21835,200,0.45,0.25,0.15,0.15,0,0
21837,1170,0.367521368,0.282051282,0.145299145,0.094017094,0.111111111,0
21838,750,0.373333333,0.293333333,0.146666667,0.106666667,0.08,0
21840,170,0.352941176,0.176470588,0.294117647,0,0.176470588,0
21841,440,0.340909091,0.25,0.159090909,0.090909091,0.159090909,0
21842,6510,0.411674347,0.230414747,0.11827957,0.075268817,0.113671275,0.050691244
21849,1530,0.379084967,0.22875817,0.163398693,0.104575163,0.104575163,0.019607843
21850,1430,0.391608392,0.27972028,0.146853147,0.097902098,0.083916084,0
21851,3320,0.421686747,0.265060241,0.11746988,0.087349398,0.09939759,0.009036145
21853,3730,0.482573727,0.252010724,0.123324397,0.069705094,0.061662198,0.010723861
21856,400,0.35,0.225,0.15,0.1,0.125,0.05
21861,370,0.324324324,0.297297297,0.162162162,0.108108108,0.108108108,0
21863,2210,0.380090498,0.257918552,0.135746606,0.095022624,0.113122172,0.018099548
21864,290,0.379310345,0.24137931,0.103448276,0.137931034,0.137931034,0
21865,230,0.391304348,0.260869565,0.217391304,0,0.130434783,0
21869,440,0.409090909,0.272727273,0.136363636,0.090909091,0.090909091,0
21871,820,0.402439024,0.256097561,0.134146341,0.097560976,0.109756098,0
21872,370,0.378378378,0.27027027,0.108108108,0.108108108,0.135135135,0
21874,1050,0.361904762,0.295238095,0.152380952,0.095238095,0.095238095,0
21875,3100,0.374193548,0.261290323,0.148387097,0.087096774,0.109677419,0.019354839
21901,8160,0.324754902,0.219362745,0.144607843,0.115196078,0.169117647,0.026960784
21903,2620,0.305343511,0.236641221,0.152671756,0.110687023,0.167938931,0.026717557
21904,3170,0.309148265,0.214511041,0.14511041,0.113564669,0.1829653,0.034700315
21911,5110,0.315068493,0.230919765,0.150684932,0.119373777,0.166340509,0.017612524
21912,520,0.307692308,0.211538462,0.096153846,0.096153846,0.211538462,0.076923077
21913,410,0.365853659,0.292682927,0.12195122,0.097560976,0.12195122,0
21914,380,0.315789474,0.263157895,0.157894737,0.105263158,0.157894737,0
21915,1520,0.315789474,0.230263158,0.138157895,0.098684211,0.171052632,0.046052632
21917,1140,0.263157895,0.184210526,0.184210526,0.131578947,0.219298246,0.01754386
21918,1960,0.285714286,0.219387755,0.168367347,0.137755102,0.168367347,0.020408163
21919,1420,0.338028169,0.204225352,0.133802817,0.098591549,0.190140845,0.035211268
21920,140,0.357142857,0.285714286,0.142857143,0.214285714,0,0
21921,19290,0.336962157,0.22809746,0.143079316,0.10160705,0.160186625,0.030067392
22003,27310,0.311241304,0.201757598,0.120102527,0.082387404,0.187477115,0.097034053
22015,20680,0.237911025,0.147969052,0.118955513,0.105415861,0.275628627,0.114119923
22025,8690,0.220943613,0.153049482,0.139240506,0.126582278,0.283084005,0.077100115
22026,8280,0.327294686,0.243961353,0.146135266,0.096618357,0.142512077,0.043478261
22027,1030,0.233009709,0.097087379,0.067961165,0.058252427,0.194174757,0.349514563
22030,25460,0.252160251,0.169285153,0.131186174,0.099764336,0.228593873,0.119010212
22031,16540,0.249093108,0.183796856,0.139056832,0.108827086,0.207376058,0.11185006
22032,14020,0.255349501,0.126248217,0.094151213,0.092011412,0.291012839,0.141226819
22033,18960,0.210970464,0.161919831,0.148206751,0.113396624,0.245780591,0.119725738
22039,8810,0.211123723,0.079455165,0.06015891,0.055618615,0.257661748,0.335981839
22041,13110,0.355453852,0.231121281,0.135011442,0.087719298,0.135011442,0.055682685
22042,17020,0.287309048,0.209165687,0.139247944,0.1039953,0.190364277,0.069917744
22043,12000,0.220833333,0.175833333,0.14,0.106666667,0.214166667,0.1425
22044,6290,0.349761526,0.214626391,0.116057234,0.076311606,0.143084261,0.100158983
22046,8480,0.214622642,0.135613208,0.114386792,0.089622642,0.237028302,0.208726415
22060,3410,0.184750733,0.281524927,0.175953079,0.137829912,0.181818182,0.038123167
22066,8210,0.21680877,0.080389769,0.06090134,0.056029233,0.193666261,0.392204629
22079,15910,0.266499057,0.188560654,0.130735387,0.106222502,0.210559397,0.097423004
22101,13670,0.193855157,0.081931236,0.07315289,0.064374543,0.209948793,0.376737381
22102,13000,0.178461538,0.129230769,0.138461538,0.116923077,0.216153846,0.220769231
22124,8570,0.190198366,0.101516919,0.091015169,0.086347725,0.233372229,0.297549592
22125,570,0.157894737,0.122807018,0.157894737,0.157894737,0.298245614,0.105263158
22134,2230,0.331838565,0.381165919,0.143497758,0.080717489,0.062780269,0
22150,14460,0.318810512,0.226141079,0.139004149,0.096818811,0.172890733,0.046334716
22151,8640,0.277777778,0.188657407,0.131944444,0.101851852,0.237268519,0.0625
22152,14090,0.228530873,0.15046132,0.13058907,0.117104329,0.271823989,0.101490419
22153,15090,0.220675944,0.145791915,0.111994698,0.107355865,0.29092114,0.123260437
22172,4610,0.347071584,0.242950108,0.130151844,0.084598698,0.154013015,0.041214751
22180,12440,0.207395498,0.140675241,0.118971061,0.097266881,0.240353698,0.195337621
22181,6850,0.205839416,0.109489051,0.090510949,0.080291971,0.258394161,0.255474453
22182,12160,0.208059211,0.097039474,0.084703947,0.068256579,0.231907895,0.310032895
22191,34020,0.319811875,0.254262199,0.15696649,0.101410935,0.14021164,0.027336861
22192,27750,0.247927928,0.194594595,0.158198198,0.119279279,0.216576577,0.063423423
22193,38230,0.313104891,0.232801465,0.149882291,0.100967826,0.166884646,0.03635888
22201,22430,0.13285778,0.173874276,0.207311636,0.141774409,0.21756576,0.126616139
22202,13710,0.135667396,0.158278629,0.188913202,0.150255288,0.261852662,0.105032823
22203,13270,0.189148455,0.183873399,0.184626978,0.131122833,0.207987943,0.103240392
22204,27310,0.282680337,0.235444892,0.165140974,0.107652874,0.156352984,0.052727938
22205,8400,0.189285714,0.120238095,0.103571429,0.077380952,0.232142857,0.277380952
22206,12140,0.168039539,0.180395387,0.175453048,0.148270181,0.263591433,0.064250412
22207,15000,0.183333333,0.105333333,0.092666667,0.068,0.211333333,0.339333333
22209,7920,0.185606061,0.212121212,0.184343434,0.112373737,0.185606061,0.119949495
22211,500,0.62,0.2,0.06,0,0.12,0
22213,1720,0.139534884,0.110465116,0.11627907,0.110465116,0.273255814,0.25
22301,7270,0.13480055,0.121045392,0.132049519,0.10866575,0.280605227,0.222833563
22302,9550,0.179057592,0.158115183,0.167539267,0.141361257,0.219895288,0.134031414
22303,9050,0.212154696,0.235359116,0.184530387,0.13480663,0.194475138,0.038674033
22304,25810,0.251840372,0.232468036,0.17280124,0.118558698,0.162340178,0.061991476
22305,8640,0.270833333,0.225694444,0.146990741,0.096064815,0.167824074,0.092592593
22306,15720,0.350508906,0.246183206,0.129770992,0.083333333,0.141857506,0.048346056
22307,5460,0.181318681,0.144688645,0.137362637,0.117216117,0.228937729,0.19047619
22308,5950,0.169747899,0.077310924,0.07394958,0.080672269,0.322689076,0.275630252
22309,16370,0.310323763,0.237018937,0.133781307,0.088576665,0.153329261,0.076970067
22310,14820,0.214574899,0.180161943,0.142375169,0.118083671,0.245614035,0.099190283
22311,9750,0.32,0.256410256,0.153846154,0.100512821,0.123076923,0.046153846
22312,15600,0.316666667,0.237179487,0.148717949,0.093589744,0.151923077,0.051923077
22314,19400,0.145876289,0.134536082,0.143814433,0.128865979,0.269072165,0.177835052
22315,13920,0.1875,0.135775862,0.125718391,0.130747126,0.313936782,0.106321839
22401,11680,0.369863014,0.249143836,0.124143836,0.074486301,0.136130137,0.046232877
22405,14740,0.289009498,0.183175034,0.133649932,0.113297151,0.229986431,0.050881954
22406,11630,0.291487532,0.177987962,0.128116939,0.098882201,0.243336199,0.060189166
22407,27450,0.314754098,0.210200364,0.139162113,0.107468124,0.192714026,0.035701275
22408,14000,0.313571429,0.206428571,0.142142857,0.107857143,0.194285714,0.035714286
22427,1520,0.348684211,0.263157895,0.138157895,0.092105263,0.138157895,0.019736842
22432,370,0.432432432,0.27027027,0.108108108,0.054054054,0.135135135,0
22435,1090,0.431192661,0.256880734,0.146788991,0.082568807,0.082568807,0
22436,370,0.405405405,0.243243243,0.162162162,0.081081081,0.108108108,0
22437,310,0.419354839,0.225806452,0.129032258,0.096774194,0.129032258,0
22438,200,0.35,0.3,0.2,0,0.15,0
22443,3900,0.358974359,0.241025641,0.151282051,0.105128205,0.123076923,0.020512821
22448,780,0.320512821,0.192307692,0.141025641,0.102564103,0.179487179,0.064102564
22454,790,0.367088608,0.265822785,0.151898734,0.101265823,0.113924051,0
22460,750,0.413333333,0.253333333,0.16,0.093333333,0.08,0
22469,920,0.434782609,0.293478261,0.108695652,0.076086957,0.086956522,0
22473,2100,0.347619048,0.247619048,0.138095238,0.095238095,0.138095238,0.033333333
22476,140,0.357142857,0.357142857,0.142857143,0.142857143,0,0
22480,620,0.193548387,0.14516129,0.129032258,0.14516129,0.274193548,0.112903226
22482,1540,0.376623377,0.220779221,0.136363636,0.077922078,0.136363636,0.051948052
22485,10650,0.293896714,0.178403756,0.126760563,0.122065728,0.238497653,0.040375587
22488,690,0.492753623,0.260869565,0.101449275,0.043478261,0.101449275,0
22503,1660,0.397590361,0.240963855,0.120481928,0.084337349,0.114457831,0.042168675
22504,120,0.416666667,0.333333333,0,0.25,0,0
22508,6520,0.263803681,0.207055215,0.161042945,0.13803681,0.196319018,0.033742331
22511,670,0.402985075,0.223880597,0.119402985,0.104477612,0.119402985,0.029850746
22514,1120,0.348214286,0.294642857,0.151785714,0.089285714,0.116071429,0
22520,2480,0.383064516,0.245967742,0.137096774,0.092741935,0.120967742,0.02016129
22534,1320,0.348484848,0.25,0.136363636,0.113636364,0.136363636,0.015151515
22535,320,0.375,0.25,0.09375,0.0625,0.21875,0
22538,160,0.375,0.4375,0,0.1875,0,0
22539,1020,0.31372549,0.18627451,0.147058824,0.098039216,0.205882353,0.049019608
22542,920,0.315217391,0.25,0.173913043,0.108695652,0.152173913,0
22546,7880,0.319796954,0.260152284,0.170050761,0.114213198,0.123096447,0.012690355
22551,8980,0.309576837,0.210467706,0.14142539,0.105790646,0.178173719,0.054565702
22553,7330,0.2946794,0.188267394,0.121418827,0.106412005,0.226466576,0.062755798
22554,25370,0.265273946,0.171068191,0.132834056,0.109578242,0.253448955,0.06779661
22556,12550,0.291633466,0.17689243,0.1187251,0.110756972,0.235059761,0.066932271
22560,3220,0.397515528,0.270186335,0.136645963,0.086956522,0.090062112,0.01863354
22567,1380,0.333333333,0.253623188,0.166666667,0.108695652,0.123188406,0.014492754
22572,2590,0.382239382,0.285714286,0.138996139,0.084942085,0.096525097,0.011583012
22576,710,0.408450704,0.211267606,0.112676056,0.084507042,0.14084507,0.042253521
22578,1170,0.333333333,0.222222222,0.111111111,0.094017094,0.153846154,0.085470085
22579,230,0.347826087,0.173913043,0.086956522,0.130434783,0.260869565,0
22580,2270,0.370044053,0.255506608,0.149779736,0.101321586,0.110132159,0.013215859
22601,13430,0.393149665,0.275502606,0.129560685,0.069992554,0.093819806,0.037974684
22602,13950,0.309677419,0.227956989,0.145519713,0.106810036,0.168458781,0.041577061
22603,7150,0.338461538,0.234965035,0.146853147,0.092307692,0.144055944,0.043356643
22610,950,0.315789474,0.231578947,0.136842105,0.094736842,0.178947368,0.042105263
22611,4350,0.301149425,0.204597701,0.137931034,0.091954023,0.195402299,0.068965517
22620,1090,0.28440367,0.201834862,0.119266055,0.119266055,0.211009174,0.064220183
22623,290,0.379310345,0.24137931,0.24137931,0,0.137931034,0
22624,1300,0.323076923,0.207692308,0.146153846,0.115384615,0.169230769,0.038461538
22625,1760,0.301136364,0.193181818,0.147727273,0.125,0.198863636,0.034090909
22627,420,0.285714286,0.214285714,0.142857143,0.095238095,0.19047619,0.071428571
22630,15090,0.344599072,0.233929755,0.142478463,0.105367793,0.149105368,0.024519549
22637,1080,0.314814815,0.240740741,0.157407407,0.12962963,0.157407407,0
22639,320,0.25,0.15625,0.125,0.09375,0.25,0.125
22640,150,0.333333333,0.133333333,0.2,0,0.333333333,0
22641,130,0.384615385,0.230769231,0.230769231,0,0.153846154,0
22642,2260,0.256637168,0.199115044,0.181415929,0.132743363,0.203539823,0.026548673
22643,190,0.263157895,0.157894737,0.210526316,0,0.210526316,0.157894737
22644,1070,0.317757009,0.252336449,0.177570093,0.112149533,0.121495327,0.018691589
22645,1910,0.319371728,0.230366492,0.136125654,0.104712042,0.167539267,0.041884817
22646,180,0.277777778,0.166666667,0.166666667,0,0.166666667,0.222222222
22650,450,0.377777778,0.222222222,0.155555556,0.133333333,0.111111111,0
22652,640,0.328125,0.25,0.171875,0.09375,0.125,0.03125
22654,400,0.275,0.25,0.2,0.1,0.175,0
22655,10130,0.304047384,0.229022705,0.154985192,0.11846002,0.171767029,0.02171767
22656,1970,0.253807107,0.218274112,0.131979695,0.121827411,0.233502538,0.040609137
22657,5440,0.332720588,0.268382353,0.163602941,0.106617647,0.115808824,0.012867647
22660,850,0.352941176,0.294117647,0.141176471,0.094117647,0.117647059,0
22663,770,0.363636364,0.246753247,0.12987013,0.090909091,0.12987013,0.038961039
22664,4380,0.376712329,0.255707763,0.150684932,0.091324201,0.105022831,0.020547945
22701,15690,0.340344168,0.242829828,0.145315488,0.103250478,0.142128744,0.026131294
22709,460,0.326086957,0.260869565,0.173913043,0.108695652,0.130434783,0
22712,4590,0.302832244,0.239651416,0.159041394,0.108932462,0.17211329,0.017429194
22713,620,0.290322581,0.209677419,0.129032258,0.129032258,0.193548387,0.048387097
22714,470,0.276595745,0.234042553,0.170212766,0.085106383,0.191489362,0.042553191
22715,560,0.339285714,0.232142857,0.160714286,0.125,0.142857143,0
22716,390,0.333333333,0.205128205,0.153846154,0.102564103,0.205128205,0
22718,320,0.34375,0.21875,0.1875,0.09375,0.15625,0
22719,150,0.4,0.2,0.2,0,0.2,0
22720,430,0.23255814,0.162790698,0.162790698,0.162790698,0.279069767,0
22724,1150,0.269565217,0.156521739,0.130434783,0.095652174,0.269565217,0.07826087
22726,360,0.361111111,0.222222222,0.138888889,0.083333333,0.194444444,0
22727,2510,0.338645418,0.247011952,0.151394422,0.087649402,0.143426295,0.03187251
22728,1530,0.294117647,0.202614379,0.150326797,0.098039216,0.209150327,0.045751634
22731,100,0.3,0.5,0,0.2,0,0
22732,140,0.357142857,0.214285714,0.285714286,0,0.142857143,0
22733,620,0.387096774,0.209677419,0.112903226,0.112903226,0.129032258,0.048387097
22734,1510,0.304635762,0.258278146,0.17218543,0.105960265,0.145695364,0.013245033
22735,940,0.319148936,0.234042553,0.14893617,0.117021277,0.14893617,0.031914894
22736,260,0.307692308,0.230769231,0.153846154,0.115384615,0.192307692,0
22737,1520,0.309210526,0.223684211,0.144736842,0.125,0.164473684,0.032894737
22738,460,0.347826087,0.239130435,0.152173913,0.086956522,0.173913043,0
22740,570,0.298245614,0.228070175,0.140350877,0.122807018,0.140350877,0.070175439
22741,110,0.272727273,0.454545455,0,0.272727273,0,0
22742,860,0.26744186,0.209302326,0.151162791,0.139534884,0.23255814,0
22747,620,0.322580645,0.209677419,0.129032258,0.096774194,0.161290323,0.080645161
22749,150,0.266666667,0.266666667,0.2,0,0.266666667,0
22801,14600,0.380821918,0.255479452,0.126712329,0.078767123,0.119178082,0.039041096
22802,12150,0.408230453,0.300411523,0.131687243,0.072427984,0.070781893,0.016460905
22810,490,0.346938776,0.204081633,0.12244898,0.102040816,0.224489796,0
22811,230,0.391304348,0.304347826,0.173913043,0.130434783,0,0
22812,3850,0.303896104,0.249350649,0.161038961,0.119480519,0.14025974,0.025974026
22815,4170,0.350119904,0.261390887,0.165467626,0.107913669,0.100719424,0.014388489
22821,2570,0.342412451,0.284046693,0.147859922,0.097276265,0.101167315,0.027237354
22824,2920,0.356164384,0.280821918,0.150684932,0.092465753,0.095890411,0.023972603
22827,4910,0.378818737,0.268839104,0.154786151,0.097759674,0.087576375,0.012219959
22830,760,0.355263158,0.315789474,0.157894737,0.092105263,0.078947368,0
22831,390,0.358974359,0.307692308,0.153846154,0.076923077,0.102564103,0
22832,540,0.314814815,0.259259259,0.148148148,0.111111111,0.12962963,0.037037037
22834,620,0.338709677,0.258064516,0.161290323,0.096774194,0.14516129,0
22835,5320,0.394736842,0.261278195,0.144736842,0.097744361,0.084586466,0.016917293
22840,2210,0.303167421,0.226244344,0.14479638,0.126696833,0.167420814,0.031674208
22841,1360,0.330882353,0.242647059,0.154411765,0.095588235,0.132352941,0.044117647
22842,2370,0.371308017,0.303797468,0.151898734,0.080168776,0.075949367,0.016877637
22843,1060,0.339622642,0.283018868,0.188679245,0.08490566,0.103773585,0
22844,2020,0.351485149,0.282178218,0.158415842,0.089108911,0.094059406,0.024752475
22846,960,0.291666667,0.1875,0.125,0.125,0.21875,0.052083333
22847,460,0.347826087,0.260869565,0.173913043,0.086956522,0.130434783,0
22849,2250,0.391111111,0.271111111,0.168888889,0.093333333,0.075555556,0
22850,430,0.348837209,0.279069767,0.162790698,0.093023256,0.11627907,0
22851,2540,0.429133858,0.275590551,0.133858268,0.086614173,0.07480315,0
22853,2160,0.388888889,0.305555556,0.162037037,0.078703704,0.055555556,0.009259259
22901,17350,0.293371758,0.237463977,0.13314121,0.0870317,0.15907781,0.089913545
22902,11150,0.317488789,0.250224215,0.146188341,0.094170404,0.133632287,0.058295964
22903,15180,0.351119895,0.232542819,0.123188406,0.069828722,0.132411067,0.090909091
22904,110,1,0,0,0,0,
22911,8640,0.248842593,0.180555556,0.142361111,0.121527778,0.215277778,0.091435185
22920,1910,0.308900524,0.246073298,0.136125654,0.104712042,0.151832461,0.052356021
22922,840,0.428571429,0.285714286,0.130952381,0.071428571,0.083333333,0
22923,2720,0.294117647,0.238970588,0.136029412,0.132352941,0.165441176,0.033088235
22931,190,0.368421053,0.210526316,0.157894737,0.105263158,0.157894737,0
22932,4020,0.258706468,0.171641791,0.119402985,0.099502488,0.236318408,0.114427861
22935,450,0.355555556,0.266666667,0.155555556,0.111111111,0.111111111,0
22936,2660,0.259398496,0.161654135,0.120300752,0.112781955,0.221804511,0.12406015
22937,620,0.403225806,0.306451613,0.129032258,0.064516129,0.096774194,0
22938,660,0.378787879,0.257575758,0.121212121,0.121212121,0.121212121,0
22939,2770,0.292418773,0.223826715,0.162454874,0.115523466,0.16967509,0.036101083
22940,610,0.344262295,0.196721311,0.114754098,0.081967213,0.147540984,0.114754098
22942,4100,0.319512195,0.248780488,0.151219512,0.097560976,0.148780488,0.034146341
22943,250,0.36,0.2,0.12,0.12,0.12,0.08
22946,120,0.333333333,0.416666667,0,0.25,0,0
22947,2430,0.259259259,0.152263374,0.115226337,0.082304527,0.201646091,0.189300412
22948,110,0.272727273,0.272727273,0.272727273,0,0.181818182,0
22949,670,0.373134328,0.253731343,0.149253731,0.074626866,0.149253731,0
22952,970,0.371134021,0.24742268,0.154639175,0.113402062,0.092783505,0.020618557
22958,1040,0.278846154,0.163461538,0.134615385,0.086538462,0.240384615,0.096153846
22959,830,0.337349398,0.240963855,0.120481928,0.084337349,0.144578313,0.072289157
22960,4870,0.369609856,0.283367556,0.141683778,0.084188912,0.104722793,0.016427105
22963,7610,0.281208936,0.220762155,0.165571616,0.124835742,0.182654402,0.024967148
22964,140,0.428571429,0.214285714,0.214285714,0.142857143,0,0
22967,970,0.340206186,0.268041237,0.12371134,0.103092784,0.134020619,0.030927835
22968,4770,0.308176101,0.245283019,0.144654088,0.119496855,0.157232704,0.025157233
22969,590,0.338983051,0.338983051,0.13559322,0.084745763,0.101694915,0
22971,770,0.38961039,0.272727273,0.155844156,0.090909091,0.090909091,0
22972,230,0.304347826,0.217391304,0.173913043,0.086956522,0.130434783,0.086956522
22973,2830,0.339222615,0.268551237,0.148409894,0.102473498,0.116607774,0.024734982
22974,2120,0.306603774,0.221698113,0.160377358,0.108490566,0.169811321,0.033018868
22976,120,0.416666667,0.25,0.333333333,0,0,0
22980,15810,0.371283997,0.277672359,0.14800759,0.090449083,0.093611638,0.018975332
23002,4980,0.351405622,0.267068273,0.144578313,0.098393574,0.118473896,0.020080321
23004,410,0.463414634,0.317073171,0.146341463,0,0.073170732,0
23005,8080,0.326732673,0.226485149,0.131188119,0.091584158,0.16460396,0.059405941
23009,3330,0.273273273,0.252252252,0.189189189,0.129129129,0.144144144,0.012012012
23011,510,0.254901961,0.235294118,0.176470588,0.098039216,0.235294118,0
23015,2110,0.312796209,0.203791469,0.142180095,0.109004739,0.199052133,0.033175355
23022,360,0.416666667,0.361111111,0.111111111,0.111111111,0,0
23023,160,0.3125,0.3125,0.1875,0.1875,0,0
23024,3890,0.30848329,0.218508997,0.161953728,0.115681234,0.159383033,0.035989717
23025,120,0.333333333,0.25,0.166666667,0,0.25,0
23027,640,0.375,0.28125,0.15625,0.0625,0.125,0
23030,2420,0.355371901,0.301652893,0.136363636,0.08677686,0.099173554,0.020661157
23032,130,0.461538462,0.384615385,0,0.153846154,0,0
23035,660,0.318181818,0.212121212,0.151515152,0.136363636,0.181818182,0
23038,840,0.345238095,0.285714286,0.154761905,0.095238095,0.119047619,0
23039,520,0.25,0.211538462,0.115384615,0.115384615,0.211538462,0.096153846
23040,2040,0.421568627,0.31372549,0.117647059,0.073529412,0.073529412,0
23043,830,0.361445783,0.240963855,0.108433735,0.108433735,0.144578313,0.036144578
23047,1120,0.348214286,0.223214286,0.142857143,0.089285714,0.151785714,0.044642857
23050,380,0.342105263,0.236842105,0.157894737,0.131578947,0.131578947,0
23055,480,0.354166667,0.270833333,0.145833333,0.083333333,0.145833333,0
23056,170,0.352941176,0.235294118,0.235294118,0,0.176470588,0
23059,16120,0.231389578,0.140818859,0.105459057,0.101736973,0.25248139,0.168114144
23060,18200,0.263186813,0.205494505,0.15,0.121978022,0.208791209,0.050549451
23061,9540,0.324947589,0.22327044,0.158280922,0.117400419,0.15408805,0.022012579
23062,1400,0.3,0.264285714,0.171428571,0.1,0.142857143,0.021428571
23063,2310,0.350649351,0.225108225,0.134199134,0.095238095,0.151515152,0.043290043
23065,760,0.328947368,0.210526316,0.171052632,0.118421053,0.171052632,0
23066,180,0.333333333,0.222222222,0.166666667,0.111111111,0.166666667,0
23068,150,0.333333333,0.2,0.2,0,0.266666667,0
23069,1540,0.311688312,0.233766234,0.142857143,0.11038961,0.155844156,0.045454545
23070,210,0.285714286,0.19047619,0.142857143,0.142857143,0.238095238,0
23071,750,0.32,0.226666667,0.146666667,0.106666667,0.146666667,0.053333333
23072,5210,0.330134357,0.236084453,0.165067179,0.10940499,0.140115163,0.019193858
23075,4970,0.426559356,0.358148893,0.126760563,0.052313883,0.036217304,0
23076,320,0.40625,0.25,0.09375,0.09375,0.15625,0
23079,140,0.357142857,0.285714286,0.142857143,0.214285714,0,0
23083,870,0.344827586,0.287356322,0.137931034,0.114942529,0.114942529,0
23084,830,0.301204819,0.265060241,0.156626506,0.108433735,0.144578313,0.024096386
23085,190,0.368421053,0.315789474,0.157894737,0.157894737,0,0
23086,1460,0.294520548,0.253424658,0.164383562,0.130136986,0.136986301,0.020547945
23089,2460,0.292682927,0.215447154,0.162601626,0.117886179,0.178861789,0.032520325
23091,140,0.428571429,0.357142857,0,0.214285714,0,0
23092,260,0.346153846,0.230769231,0.153846154,0.115384615,0.153846154,0
23093,6100,0.349180328,0.272131148,0.144262295,0.095081967,0.121311475,0.018032787
23102,1320,0.257575758,0.174242424,0.136363636,0.106060606,0.234848485,0.090909091
23103,2920,0.226027397,0.133561644,0.095890411,0.082191781,0.215753425,0.246575342
23106,560,0.339285714,0.232142857,0.160714286,0.125,0.142857143,0
23109,1020,0.333333333,0.225490196,0.156862745,0.107843137,0.137254902,0.039215686
