Zip,Slab 1 - Medical Tax Credit V2,Slab 2 - Medical Tax Credit V2,Slab 3 - Medical Tax Credit V2,Slab 4 - Medical Tax Credit V2,Slab 5 - Medical Tax Credit V2,Slab 6 - Medical Tax Credit V2,Total Medical Tax Credit V2
18930,0.031496063,0.031496063,0.023622047,0,0,0,0.086614173
18932,0,0,0,0,0,0,0
18935,0,0,0,0,0,0,0
18936,0,0,0,0,0,0,0
18938,0.01980198,0.014144272,0.008486563,0,0.002828854,0,0.045261669
18940,0.014603175,0.013968254,0.005079365,0.002539683,0.001269841,0,0.037460317
18942,0.037974684,0.03164557,0,0,0,0,0.069620253
18944,0.016090105,0.01689461,0.008849558,0.003218021,0.00160901,0,0.046661303
18947,0.026936027,0.016835017,0.013468013,0,0,0,0.057239057
18950,0,0,0,0,0,0,0
18951,0.019920319,0.019351167,0.006260672,0.002276608,0.001707456,0,0.049516221
18954,0.018181818,0.014141414,0.004040404,0.006060606,0,0,0.042424242
18955,0,0.037974684,0,0,0,0,0.037974684
18960,0.016152717,0.016152717,0.007342144,0.004405286,0,0,0.044052863
18962,0,0,0,0,0,0,0
18964,0.016282225,0.016282225,0.009497965,0,0,0,0.042062415
18966,0.020883924,0.019426906,0.00728509,0.003399709,0.002428363,0,0.053423992
18969,0.014778325,0.016009852,0.006157635,0.003694581,0,0,0.040640394
18970,0,0,0,0,0,0,0
18972,0.032258065,0.04516129,0,0,0,0,0.077419355
18974,0.017040359,0.017040359,0.005381166,0.001793722,0.001345291,0,0.042600897
18976,0.015639374,0.014719411,0.005519779,0.003679853,0,0,0.039558418
18977,0.013574661,0.018099548,0,0,0,0,0.031674208
18980,0,0,0,0,0,0,0
19001,0.020501139,0.017084282,0.005694761,0.002277904,0,0,0.045558087
19002,0.016167665,0.016167665,0.005389222,0.001796407,0.001796407,0,0.041317365
19003,0.022255193,0.017804154,0.005934718,0.004451039,0,0,0.050445104
19004,0.017578125,0.015625,0.0078125,0.00390625,0,0,0.044921875
19006,0.025915996,0.025022341,0.010723861,0.004468275,0.00357462,0,0.069705094
19007,0.021575985,0.015947467,0.004690432,0,0,0,0.042213884
19008,0.021677663,0.02262017,0.008482564,0.002827521,0.002827521,0,0.058435438
19009,0.054545455,0,0,0,0,0,0.054545455
19010,0.014460512,0.011123471,0.004449388,0.003337041,0,0,0.033370412
19012,0.021021021,0.021021021,0.009009009,0,0,0,0.051051051
19013,0.015117158,0.008314437,0.002267574,0,0,0,0.025699169
19014,0.013108614,0.014981273,0.003745318,0.002808989,0,0,0.034644195
19015,0.019512195,0.015853659,0.004878049,0,0,0,0.040243902
19017,0,0,0,0,0,0,0
19018,0.02076412,0.016611296,0.005813953,0.002491694,0,0,0.045681063
19020,0.021433591,0.021433591,0.007730148,0.002108222,0.001756852,0,0.054462403
19021,0.021653543,0.017716535,0.007874016,0,0,0,0.047244094
19022,0.01754386,0.01754386,0,0,0,0,0.035087719
19023,0.02034588,0.016276704,0.003051882,0,0,0,0.039674466
19025,0.013377926,0.013377926,0.010033445,0,0,0,0.036789298
19026,0.019950125,0.019950125,0.004987531,0.002493766,0,0,0.047381546
19027,0.022564103,0.019487179,0.007179487,0.003076923,0.002051282,0,0.054358974
19029,0.023255814,0.023255814,0,0,0,0,0.046511628
19030,0.0203125,0.0125,0.0046875,0.003125,0,0,0.040625
19031,0.016949153,0.025423729,0,0,0,0,0.042372881
19032,0.018461538,0.021538462,0,0,0,0,0.04
19033,0.016949153,0.021791768,0,0,0,0,0.03874092
19034,0.01552795,0.00931677,0.00931677,0,0,0,0.034161491
19035,0.009756098,0.014634146,0,0,0,0,0.024390244
19036,0.019578313,0.016566265,0.006024096,0,0,0,0.042168675
19038,0.019480519,0.017532468,0.005844156,0.002597403,0.002597403,0,0.048051948
19040,0.018388792,0.018388792,0.006129597,0.00262697,0,0,0.045534151
19041,0.009966777,0.009966777,0,0,0,0,0.019933555
19043,0.014084507,0.028169014,0,0,0,0,0.042253521
19044,0.020930233,0.019767442,0.009302326,0,0,0,0.05
19046,0.018386108,0.015321757,0.004085802,0.004085802,0,0,0.041879469
19047,0.017376682,0.015134529,0.005044843,0.001681614,0.001681614,0,0.040919283
19050,0.024021963,0.018531229,0.005490734,0.001372684,0,0,0.049416609
19053,0.027739251,0.022884882,0.008321775,0.003467406,0.001386963,0,0.063800277
19054,0.018018018,0.015765766,0.006756757,0.002252252,0,0,0.042792793
19055,0.022824536,0.014265335,0.008559201,0,0,0,0.045649073
19056,0.020125786,0.017610063,0.006289308,0,0,0,0.044025157
19057,0.018181818,0.015909091,0.004545455,0.002272727,0,0,0.040909091
19060,0.010657194,0.008880995,0.007104796,0,0,0,0.026642984
19061,0.017119839,0.01510574,0.005035247,0,0,0,0.037260826
19063,0.016137708,0.012372243,0.004303389,0.001613771,0.001613771,0,0.036040882
19064,0.015285599,0.013676589,0.004022526,0.002413516,0.00160901,0,0.037007241
19066,0.012145749,0.016194332,0.008097166,0,0,0,0.036437247
19067,0.015332835,0.012341062,0.003739716,0.001869858,0.001869858,0,0.035153328
19070,0.016129032,0.01344086,0.008064516,0,0,0,0.037634409
19072,0.020283976,0.020283976,0,0.004056795,0,0,0.044624746
19073,0.018164436,0.012428298,0.004780115,0.003824092,0,0,0.039196941
19074,0.017301038,0.020761246,0.006920415,0,0,0,0.044982699
19075,0.016085791,0.016085791,0.008042895,0,0,0,0.040214477
19076,0.024464832,0.01529052,0.009174312,0,0,0,0.048929664
19078,0.018272425,0.013289037,0.004983389,0,0,0,0.03654485
19079,0.018223235,0.018223235,0.004555809,0,0,0,0.041002278
19081,0.013333333,0.011111111,0.006666667,0,0,0,0.031111111
19082,0.040318302,0.028116711,0.005835544,0.002122016,0,0,0.076392573
19083,0.019661387,0.018022938,0.007099945,0.002184599,0.001638449,0,0.048607318
19085,0.010830325,0.014440433,0,0,0,0,0.025270758
19086,0.013986014,0.015734266,0,0.003496503,0,0,0.033216783
19087,0.01607717,0.013504823,0.005144695,0.001286174,0.001286174,0,0.037299035
19090,0.017839445,0.020812686,0.006937562,0.003964321,0,0,0.049554014
19094,0.013888889,0.013888889,0,0,0,0,0.027777778
19095,0.017910448,0.014925373,0.008955224,0,0,0,0.041791045
19096,0.016566265,0.012048193,0.004518072,0.003012048,0,0,0.036144578
19102,0.006872852,0.013745704,0,0,0,0,0.020618557
19103,0.012536873,0.008849558,0.002212389,0.001474926,0,0,0.025073746
19104,0.020625889,0.013513514,0.00284495,0,0,0,0.036984353
19106,0.014306152,0.008583691,0.004291845,0,0,0,0.027181688
19107,0.03125,0.025,0.00625,0,0,0,0.0625
19111,0.0276434,0.02211472,0.003800968,0.001727713,0,0,0.0552868
19114,0.022624434,0.018099548,0.003878474,0.00258565,0,0,0.047188106
19115,0.033459596,0.031565657,0.008207071,0.002525253,0.001262626,0,0.077020202
19116,0.046215673,0.042866711,0.01138647,0.004688547,0,0,0.105157401
19118,0.016913319,0.012684989,0.006342495,0,0,0,0.035940803
19119,0.017133956,0.015576324,0.005451713,0.002336449,0,0,0.040498442
19120,0.023843416,0.017081851,0.002846975,0,0,0,0.043772242
19121,0.014790468,0.011503698,0,0,0,0,0.026294166
19122,0.023943662,0.016901408,0.004225352,0,0,0,0.045070423
19123,0.019305019,0.016731017,0.003861004,0.002574003,0,0,0.042471042
19124,0.019129782,0.016504126,0.002250563,0.000750188,0,0,0.038634659
19125,0.032562125,0.023993145,0.005141388,0.001713796,0,0,0.063410454
19126,0.018207283,0.012605042,0.004201681,0,0,0,0.035014006
19127,0.015923567,0.012738854,0,0,0,0,0.02866242
19128,0.01852861,0.015803815,0.003814714,0.001634877,0.001089918,0,0.040871935
19129,0.021276596,0.013539652,0.005802708,0,0,0,0.040618956
19130,0.017009213,0.01275691,0.003543586,0.002126152,0,0,0.035435861
19131,0.018658892,0.012244898,0.002915452,0,0,0,0.033819242
19132,0.013100437,0.011644833,0.001455604,0,0,0,0.026200873
19133,0.014354067,0.01076555,0,0,0,0,0.025119617
19134,0.019248826,0.015492958,0.003755869,0,0,0,0.038497653
19135,0.019203414,0.017069701,0.00284495,0.001422475,0,0,0.040540541
19136,0.019933555,0.017940199,0.005315615,0,0,0,0.043189369
19137,0.018276762,0.01305483,0.005221932,0,0,0,0.036553525
19138,0.012337217,0.012337217,0.002741604,0,0,0,0.027416038
19139,0.019064125,0.012709417,0.002310803,0,0,0,0.034084344
19140,0.017160686,0.011440458,0.001560062,0,0,0,0.030161206
19141,0.018081761,0.011792453,0.003144654,0,0,0,0.033018868
19142,0.024087024,0.013986014,0.002331002,0,0,0,0.04040404
19143,0.023533544,0.014752371,0.002809975,0,0,0,0.04109589
19144,0.019762846,0.017504235,0.002823264,0.001693958,0,0,0.041784303
19145,0.028819762,0.022872827,0.004574565,0.000914913,0.000914913,0,0.058096981
19146,0.018575851,0.013931889,0.002579979,0.001547988,0,0,0.036635707
19147,0.029170931,0.023541453,0.004094166,0.002047083,0.001535312,0,0.060388946
19148,0.034076567,0.0256626,0.004627682,0.002103492,0,0,0.066470341
19149,0.03665373,0.029322984,0.004312204,0.001293661,0,0,0.071582579
19150,0.015767635,0.014107884,0.003319502,0,0,0,0.033195021
19151,0.016551724,0.015172414,0.003448276,0,0,0,0.035172414
19152,0.034391534,0.027777778,0.006613757,0.002645503,0,0,0.071428571
19153,0.020833333,0.019097222,0,0,0,0,0.039930556
19154,0.017835178,0.01599016,0.004305043,0.002460025,0,0,0.040590406
19301,0.019178082,0.010958904,0.008219178,0,0,0,0.038356164
19310,0.014285714,0.021428571,0,0,0,0,0.035714286
19311,0.009950249,0.009950249,0.007462687,0,0,0,0.027363184
19312,0.012259194,0.008756567,0.003502627,0.003502627,0,0,0.028021016
19316,0,0,0,0,0,0,0
19317,0.015533981,0.013592233,0.009708738,0,0,0,0.038834951
19319,0,0,0,0,0,0,0
19320,0.01601281,0.014011209,0.004803843,0.001601281,0.000800641,0,0.037229784
19330,0.018796992,0.015037594,0.011278195,0,0,0,0.045112782
19333,0.013850416,0.011080332,0.005540166,0,0,0,0.030470914
19335,0.015120556,0.011851246,0.0044953,0.002043318,0.002043318,0,0.035553739
19341,0.011982571,0.013071895,0.004357298,0.003267974,0,0,0.032679739
19342,0.012358393,0.009268795,0.004119464,0.002059732,0,0,0.027806385
19343,0.014851485,0.012376238,0.00990099,0,0,0,0.037128713
19344,0.015228426,0.015228426,0.005076142,0,0,0,0.035532995
19348,0.013736264,0.010989011,0.004578755,0.002747253,0,0,0.032051282
19350,0.011472275,0.013384321,0,0.003824092,0,0,0.028680688
19352,0.009876543,0.017283951,0,0.004938272,0,0,0.032098765
19355,0.014570552,0.010736196,0.003834356,0.003067485,0,0,0.032208589
19358,0,0,0,0,0,0,0
19362,0.018939394,0.015151515,0.007575758,0,0,0,0.041666667
19363,0.015,0.0125,0.00625,0,0,0,0.03375
19365,0.019662921,0.016853933,0.005617978,0,0,0,0.042134831
19367,0,0,0,0,0,0,0
19372,0,0.046875,0,0,0,0,0.046875
19373,0,0.030075188,0,0,0,0,0.030075188
19374,0.034482759,0,0,0,0,0,0.034482759
19375,0,0,0,0,0,0,0
19380,0.013420245,0.010736196,0.004601227,0.001917178,0.001917178,0,0.032592025
19382,0.014784394,0.013141684,0.004928131,0.00164271,0.00164271,0,0.03613963
19390,0.01510574,0.01510574,0.009063444,0,0,0,0.039274924
19401,0.017066667,0.014933333,0.003733333,0.0016,0,0,0.037333333
19403,0.016302016,0.014586015,0.005577006,0.001716002,0.001287001,0,0.039468039
19405,0.014760148,0.022140221,0,0,0,0,0.036900369
19406,0.016666667,0.015873016,0.004761905,0.003174603,0,0,0.04047619
19422,0.015857284,0.015857284,0.005946482,0.003964321,0,0,0.041625372
19425,0.014326648,0.010028653,0.00286533,0.005730659,0,0,0.032951289
19426,0.011210762,0.0117713,0.003923767,0.002242152,0.001681614,0,0.030829596
19428,0.019848771,0.015122873,0.005671078,0,0,0,0.040642722
19435,0,0,0,0,0,0,0
19436,0,0,0,0,0,0,0
19437,0,0,0,0,0,0,0
19438,0.014333895,0.013490725,0.003372681,0.002529511,0.001686341,0,0.035413153
19440,0.021494371,0.020470829,0.006141249,0.004094166,0,0,0.052200614
19442,0.05,0,0,0,0,0,0.05
19444,0.010733453,0.010733453,0.005366726,0.005366726,0,0,0.032200358
19446,0.01865285,0.01761658,0.005872193,0.002072539,0.001381693,0,0.045595855
19453,0.053333333,0,0,0,0,0,0.053333333
19454,0.022297297,0.020945946,0.008108108,0.002027027,0.002702703,0,0.056081081
19456,0,0,0,0,0,0,0
19457,0,0,0,0,0,0,0
19460,0.016666667,0.015196078,0.005882353,0.001960784,0.001960784,0,0.041666667
19462,0.01965602,0.017199017,0.004914005,0.003685504,0,0,0.045454545
19464,0.017286085,0.013828868,0.005185825,0.001728608,0,0,0.038029386
19465,0.016260163,0.013937282,0.005807201,0.003484321,0,0,0.039488966
19468,0.014357502,0.012921752,0.003589375,0.0028715,0.00143575,0,0.035175879
19472,0,0,0,0,0,0,0
19473,0.016460905,0.015089163,0.006858711,0.002743484,0,0,0.041152263
19474,0,0,0,0,0,0,0
19475,0.018416206,0.016574586,0.005524862,0,0,0,0.040515654
19477,0,0,0,0,0,0,0
19492,0,0,0,0,0,0,0
19501,0,0,0,0,0,0,0
19503,0.046875,0,0,0,0,0,0.046875
19504,0.019379845,0.019379845,0.007751938,0,0,0,0.046511628
19505,0.022222222,0.016666667,0,0,0,0,0.038888889
19506,0.016129032,0.01344086,0.005376344,0,0,0,0.034946237
19507,0.018404908,0.018404908,0,0,0,0,0.036809816
19508,0.015645372,0.014341591,0.005215124,0.003911343,0,0,0.039113429
19510,0.015384615,0.01025641,0.007692308,0,0,0,0.033333333
19511,0,0,0,0,0,0,0
19512,0.018539977,0.015063731,0.006952491,0,0,0,0.040556199
19518,0.014138817,0.011568123,0.006426735,0,0,0,0.032133676
19520,0.013651877,0.020477816,0.010238908,0,0,0,0.044368601
19522,0.015363128,0.012569832,0.00698324,0,0,0,0.034916201
19523,0,0,0,0,0,0,0
19525,0.014608234,0.011952191,0.005312085,0.002656042,0,0,0.034528552
19526,0.012216405,0.010471204,0.005235602,0,0,0,0.027923211
19529,0.020408163,0.027210884,0,0,0,0,0.047619048
19530,0.017045455,0.011363636,0.005681818,0,0,0,0.034090909
19533,0.018348624,0.018348624,0,0,0,0,0.036697248
19534,0.019230769,0.019230769,0,0,0,0,0.038461538
19536,0,0,0,0,0,0,0
19539,0.021645022,0.017316017,0,0,0,0,0.038961039
19540,0.016638935,0.014975042,0.004991681,0.003327787,0,0,0.039933444
19541,0.01793722,0.01793722,0,0,0,0,0.035874439
19543,0.017241379,0.006896552,0.006896552,0,0,0,0.031034483
19545,0,0,0,0,0,0,0
19547,0.012875536,0.017167382,0,0,0,0,0.030042918
19549,0,0,0,0,0,0,0
19550,0,0,0,0,0,0,0
19551,0.015384615,0.011538462,0.011538462,0,0,0,0.038461538
19554,0,0,0,0,0,0,0
19555,0.015463918,0.015463918,0,0,0,0,0.030927835
19559,0,0,0,0,0,0,0
19560,0.015184382,0.017353579,0,0,0,0,0.032537961
19562,0.029850746,0,0,0,0,0,0.029850746
19565,0.013729977,0.011441648,0.004576659,0,0,0,0.029748284
19567,0.014760148,0.018450185,0,0,0,0,0.033210332
19601,0.013475177,0.009929078,0.00212766,0,0,0,0.025531915
19602,0.011412268,0.008559201,0,0,0,0,0.019971469
19604,0.012027491,0.011168385,0,0,0,0,0.023195876
19605,0.014939309,0.012138189,0.004668534,0.001867414,0,0,0.033613445
19606,0.01502022,0.013864818,0.004621606,0.002888504,0,0,0.036395147
19607,0.015306122,0.013605442,0.004251701,0.00170068,0,0,0.034863946
19608,0.013582343,0.01188455,0.005093379,0.002546689,0,0,0.033106961
19609,0.01663586,0.014787431,0.005545287,0,0,0,0.036968577
19610,0.014814815,0.011111111,0.00617284,0,0,0,0.032098765
19611,0.014799154,0.012684989,0.00422833,0,0,0,0.031712474
19701,0.01104707,0.01104707,0.004322767,0.00192123,0.001440922,0,0.029779059
19702,0.010250569,0.010250569,0.004935459,0.001518603,0.000759301,0,0.027714503
19703,0.013495277,0.014844804,0.005398111,0,0,0,0.033738192
19706,0.022222222,0,0,0,0,0,0.022222222
19707,0.00952381,0.008333333,0.003571429,0.004761905,0,0,0.026190476
19709,0.007804878,0.010243902,0.003414634,0.00195122,0.001463415,0,0.024878049
19710,0,0,0,0,0,0,0
19711,0.01230629,0.010938924,0.003646308,0.002278943,0,0,0.029170465
19713,0.012467192,0.012467192,0.003937008,0.001968504,0,0,0.030839895
19720,0.010204082,0.012315271,0.003166784,0.001759324,0,0,0.027445461
19730,0,0,0,0,0,0,0
19731,0,0,0,0,0,0,0
19732,0,0,0,0,0,0,0
19733,0,0,0,0,0,0,0
19734,0.008635579,0.01208981,0,0.005181347,0,0,0.025906736
19736,0,0,0,0,0,0,0
19801,0.009493671,0.009493671,0,0,0,0,0.018987342
19802,0.009821429,0.011607143,0.004464286,0,0,0,0.025892857
19803,0.009963768,0.010869565,0.003623188,0.003623188,0,0,0.02807971
19804,0.014989293,0.012847966,0.006423983,0,0,0,0.034261242
19805,0.013407821,0.01396648,0.003910615,0.001675978,0,0,0.032960894
19806,0.016293279,0.016293279,0,0,0,0,0.032586558
19807,0.007092199,0.011820331,0,0,0,0,0.01891253
19808,0.013052209,0.014056225,0.004518072,0.00251004,0,0,0.034136546
19809,0.014905149,0.017615176,0.008130081,0,0,0,0.040650407
19810,0.014855356,0.012509773,0.005473026,0.002345582,0,0,0.035183737
19901,0.01055409,0.009234828,0.001978892,0.001319261,0,0,0.023087071
19902,0,0,0,0,0,0,
19904,0.009858287,0.009242144,0.003080715,0.001848429,0,0,0.024029575
19930,0.02189781,0.01459854,0,0,0,0,0.03649635
19931,0,0,0,0,0,0,0
19933,0.01146789,0.016055046,0,0,0,0,0.027522936
19934,0.009302326,0.009302326,0.004651163,0,0,0,0.023255814
19936,0,0,0,0,0,0,0
19938,0.009302326,0.011627907,0,0,0,0,0.020930233
19939,0.01183432,0.023668639,0,0,0,0,0.035502959
19940,0.007462687,0.018656716,0.007462687,0,0,0,0.03358209
19941,0.024193548,0.024193548,0,0,0,0,0.048387097
19943,0.010362694,0.010362694,0.005181347,0,0,0,0.025906736
19944,0,0,0,0,0,0,0
19945,0.018518519,0.018518519,0.010582011,0,0,0,0.047619048
19946,0,0.023474178,0,0,0,0,0.023474178
19947,0.012091898,0.012091898,0.004836759,0,0,0,0.029020556
19950,0.015772871,0.012618297,0.009463722,0,0,0,0.03785489
19951,0.022988506,0,0,0,0,0,0.022988506
19952,0.010245902,0.014344262,0.006147541,0,0,0,0.030737705
19953,0.015,0.02,0,0,0,0,0.035
19954,0.039473684,0,0,0,0,0,0.039473684
19955,0,0,0,0,0,0,0
19956,0.012413793,0.013793103,0.005517241,0,0,0,0.031724138
19958,0.017477204,0.015197568,0.005319149,0.002279635,0.002279635,0,0.042553191
19960,0.012578616,0.01572327,0.006289308,0,0,0,0.034591195
19962,0.00877193,0.00877193,0.005263158,0,0,0,0.022807018
19963,0.010570825,0.013742072,0.006342495,0,0,0,0.030655391
19964,0,0,0,0,0,0,0
19966,0.013620072,0.013620072,0.005734767,0.002867384,0,0,0.035842294
19967,0,0.038461538,0,0,0,0,0.038461538
19968,0.017684887,0.014469453,0.004823151,0.004823151,0,0,0.041800643
19970,0.017632242,0.01511335,0.007556675,0,0,0,0.040302267
19971,0.024739583,0.022135417,0.006510417,0.002604167,0,0,0.055989583
19973,0.011403509,0.010526316,0.005263158,0,0,0,0.027192982
19975,0.021321962,0.014925373,0.008528785,0,0,0,0.044776119
19977,0.009717314,0.010600707,0.002650177,0.001766784,0,0,0.024734982
19979,0,0,0,0,0,0,0
20001,0.00311042,0.00311042,0,0,0,0,0.00622084
20002,0.002331002,0.002622378,0.000874126,0,0,0,0.005827506
20003,0.002393776,0.00299222,0,0,0,0,0.005385996
20004,0,0,0,0,0,0,0
20005,0,0.005249344,0,0,0,0,0.005249344
20006,0,0,0,0,0,0,0
20007,0.004035513,0.004842615,0,0,0,0,0.008878128
20008,0.004201681,0.003601441,0.00180072,0,0,0,0.009603842
20009,0.002532447,0.002532447,0.001266223,0,0,0,0.006331117
20010,0.00266809,0.004268943,0,0,0,0,0.006937033
20011,0.002959376,0.002690342,0.000807103,0,0,0,0.00645682
20012,0.003787879,0.003787879,0,0,0,0,0.007575758
20015,0.003931848,0.003931848,0,0,0,0,0.007863696
20016,0.004279601,0.004279601,0,0,0,0,0.008559201
20017,0.003015075,0.003015075,0,0,0,0,0.006030151
20018,0,0.004206099,0,0,0,0,0.004206099
20019,0.001413927,0.002474373,0,0,0,0,0.0038883
20020,0.000826446,0.001652893,0,0,0,0,0.002479339
20024,0.002597403,0.002597403,0,0,0,0,0.005194805
20032,0,0.002446483,0,0,0,0,0.002446483
20036,0,0,0,0,0,0,0
20037,0,0.008064516,0,0,0,0,0.008064516
20105,0.01782364,0.015009381,0.005628518,0.002814259,0.002814259,0,0.044090056
20106,0.021367521,0.021367521,0,0,0,0,0.042735043
20109,0.030729167,0.028125,0.008333333,0.003125,0,0,0.0703125
20110,0.024797115,0.020288548,0.007664563,0.002254283,0.000901713,0,0.055906222
20111,0.027230591,0.025492468,0.009269988,0.002317497,0.001738123,0,0.066048667
20112,0.015625,0.009375,0.00546875,0.0015625,0.0015625,0,0.03359375
20115,0.022304833,0.018587361,0.011152416,0,0,0,0.05204461
20117,0,0.0375,0,0,0,0,0.0375
20118,0.055555556,0,0,0,0,0,0.055555556
20119,0.015625,0.026041667,0,0,0,0,0.041666667
20120,0.032160804,0.025125628,0.008542714,0.003517588,0.001507538,0,0.070854271
20121,0.034532374,0.037410072,0.010791367,0.003597122,0.001438849,0,0.087769784
20124,0.018597997,0.012875536,0.005722461,0.004291845,0,0,0.04148784
20129,0,0,0,0,0,0,0
20130,0,0,0,0,0,0,0
20132,0.014104372,0.008462623,0.002820874,0.002820874,0,0,0.028208745
20135,0.022222222,0.022222222,0,0,0,0,0.044444444
20136,0.016819572,0.013761468,0.006880734,0.004587156,0,0,0.04204893
20137,0.042105263,0,0,0,0,0,0.042105263
20139,0,0,0,0,0,0,0
20141,0.013157895,0.009868421,0.006578947,0,0,0,0.029605263
20143,0.051724138,0,0,0,0,0,0.051724138
20144,0,0,0,0,0,0,0
20147,0.017579446,0.012846518,0.004394861,0.001352265,0.001690331,0,0.037863421
20148,0.016152019,0.011876485,0.003800475,0.001900238,0.001425178,0,0.035154394
20151,0.03371869,0.026974952,0.009633911,0.003853565,0,0,0.074181118
20152,0.021830986,0.017605634,0.006338028,0.002112676,0.002816901,0,0.050704225
20155,0.016811955,0.014321295,0.00622665,0.00249066,0.00124533,0,0.04109589
20158,0,0.025510204,0,0,0,0,0.025510204
20164,0.035363458,0.027996071,0.008349705,0.002455796,0.001473477,0,0.075638507
20165,0.020113136,0.015084852,0.005028284,0.001885607,0.001885607,0,0.043997486
20166,0.031301483,0.026359143,0.009884679,0,0,0,0.067545305
20169,0.012378426,0.008841733,0.006189213,0.00265252,0.001768347,0,0.031830239
20170,0.02901354,0.02417795,0.007253385,0.001934236,0.000967118,0,0.063346228
20171,0.018454936,0.012017167,0.004291845,0.002145923,0.001716738,0,0.038626609
20175,0.018245614,0.011929825,0.004210526,0.002807018,0,0,0.037192982
20176,0.016100179,0.016100179,0.004472272,0.002236136,0.001788909,0,0.040697674
20180,0.014204545,0.014204545,0,0,0,0,0.028409091
20181,0.018957346,0.009478673,0.007109005,0,0,0,0.035545024
20184,0,0,0,0,0,0,0
20186,0.020057307,0.015759312,0.007163324,0,0,0,0.042979943
20187,0.014778325,0.00862069,0.003694581,0.003694581,0,0,0.030788177
20190,0.023880597,0.013930348,0.00199005,0.00199005,0,0,0.041791045
20191,0.023825732,0.01837985,0.006126617,0,0.00136147,0,0.049693669
20194,0.013333333,0.01037037,0.004444444,0,0,0,0.028148148
20197,0,0,0,0,0,0,0
20198,0,0.041666667,0,0,0,0,0.041666667
20601,0.006079027,0.005319149,0.003799392,0,0,0,0.015197568
20602,0.006777108,0.006777108,0.003012048,0,0,0,0.016566265
20603,0.006506181,0.006506181,0.00325309,0,0,0,0.016265452
20606,0,0,0,0,0,0,0
20607,0.006546645,0.004909984,0,0,0,0,0.011456628
20608,0,0,0,0,0,0,0
20609,0,0,0,0,0,0,0
20611,0,0,0,0,0,0,0
20612,0,0,0,0,0,0,0
20613,0.003984064,0.006640106,0,0,0,0,0.01062417
20615,0,0,0,0,0,0,0
20616,0,0.008595989,0,0,0,0,0.008595989
20617,0,0,0,0,0,0,0
20618,0,0,0,0,0,0,0
20619,0.004830918,0.006441224,0,0,0,0,0.011272142
20620,0,0,0,0,0,0,0
20621,0,0,0,0,0,0,0
20622,0.013452915,0,0,0,0,0,0.013452915
20623,0,0,0,0,0,0,0
20624,0,0,0,0,0,0,0
20625,0,0,0,0,0,0,0
20626,0,0,0,0,0,0,0
20628,0,0,0,0,0,0,0
20629,0,0,0,0,0,0,0
20630,0,0,0,0,0,0,0
20632,0,0,0,0,0,0,0
20634,0,0.008571429,0,0,0,0,0.008571429
20636,0.005964215,0.007952286,0,0,0,0,0.013916501
20637,0.006944444,0.013888889,0,0,0,0,0.020833333
20639,0.006666667,0.008,0,0,0,0,0.014666667
20640,0.006263048,0.008350731,0,0,0,0,0.014613779
20645,0,0,0,0,0,0,0
20646,0.005005005,0.007007007,0.003003003,0,0,0,0.015015015
20650,0.004672897,0.004672897,0,0,0,0,0.009345794
20653,0.004651163,0.006511628,0.001860465,0,0,0,0.013023256
20657,0.005476451,0.007667032,0.003285871,0,0,0,0.016429354
20658,0,0,0,0,0,0,0
20659,0.006216696,0.007992895,0.003552398,0,0,0,0.017761989
20660,0,0,0,0,0,0,0
20662,0,0,0,0,0,0,0
20664,0.015037594,0,0,0,0,0,0.015037594
20667,0,0,0,0,0,0,0
20670,0,0,0,0,0,0,0
20674,0,0,0,0,0,0,0
20675,0,0,0,0,0,0,0
20676,0.01754386,0,0,0,0,0,0.01754386
20677,0,0,0,0,0,0,0
20678,0.01048951,0.012237762,0,0,0,0,0.022727273
20680,0,0,0,0,0,0,0
20684,0,0,0,0,0,0,0
20685,0.009174312,0.012232416,0,0,0,0,0.021406728
20686,0,0,0,0,0,0,0
20687,0,0,0,0,0,0,0
20688,0,0,0,0,0,0,0
20689,0,0,0,0,0,0,0
20690,0,0,0,0,0,0,0
20692,0,0,0,0,0,0,0
20693,0,0,0,0,0,0,0
20695,0.008849558,0.007079646,0,0,0,0,0.015929204
20705,0.014834794,0.014160486,0.005394471,0.002022927,0,0,0.036412677
20706,0.012791229,0.014161718,0.004568296,0.002284148,0,0,0.033805391
20707,0.013478486,0.012960083,0.005184033,0.00155521,0,0,0.033177812
20708,0.013303769,0.012564671,0.002956393,0.002217295,0,0,0.031042129
20710,0.012474012,0.014553015,0.006237006,0,0,0,0.033264033
20711,0,0.018072289,0,0,0,0,0.018072289
20712,0.014799154,0.019027484,0,0,0,0,0.033826638
20714,0,0.012931034,0,0,0,0,0.012931034
20715,0.006854532,0.007616146,0.003046458,0.001523229,0,0,0.019040366
20716,0.007778738,0.008643042,0.001728608,0.002592913,0,0,0.020743302
20720,0.008979592,0.008163265,0.004081633,0.00244898,0,0,0.023673469
20721,0.007092199,0.006447453,0.002578981,0.001934236,0,0,0.018052869
20722,0.015243902,0.015243902,0.006097561,0,0,0,0.036585366
20723,0.012547051,0.013174404,0.003764115,0.00250941,0,0,0.031994981
20724,0.009708738,0.011866235,0.003236246,0.002157497,0,0,0.026968716
20732,0,0.013944223,0,0,0,0,0.013944223
20733,0.01986755,0,0,0,0,0,0.01986755
20735,0.006451613,0.005459057,0.001488834,0.000992556,0,0,0.01439206
20736,0,0.013452915,0,0,0,0,0.013452915
