Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
Mauritius,650733.1907056655,681675.2443563918,702724.2312374817,720998.6466259927,739144.3650718884,755889.3875881193,770258.9675137562,784227.7448693834,794411.8534052892,811072.3111595832,825278.8541140669,840778.0647828531,854810.7271399508,865088.4443398375,880187.6905543417,895523.2096436176,907148.7953454909,920999.9352172016,935380.6001060236,950031.5860303977,962842.9114064631,975572.5435986476,987183.9174381326,998239.997576519,1008509.0276425205,1018468.7603291903,1028242.9837893521,1036425.9187608653,1044113.3467425754,1052092.6995089306,1062073.7672621384,1074699.1017563073,1087947.6254891613,1100487.3448042572,1112410.2094041668,1124325.1238590972,1135475.6957173701,1147337.32620206,1159078.5223427103,1170303.3265622035
Mexico,37749791.27549389,38862349.64120509,40197125.088233426,41731693.447234005,43282090.92177877,44862469.42257653,46346882.56806217,47829260.305234686,49343880.52997328,50911196.994286224,52525423.62828015,54185133.81277458,55848281.48960315,57521691.04301342,59187994.68953727,60827055.93402235,62486463.84475948,64128816.20767085,65772083.5419613,67414616.13966455,69044128.66718428,70662240.0231102,72295940.61334188,73911112.78422444,75548389.48076986,77189096.28182013,78812117.4191821,80438048.68733133,82073162.4655983,83743776.2271347,85432976.10154149,87161346.60839741,88900842.87993847,90633880.65978713,92369580.14872792,94121299.2681076,95764342.59149514,97363308.46432616,98931146.2908478,100435620.81176843
"Micronesia, Fed. Sts.",43298.83519479199,45431.84172609115,47340.98266863404,49083.14022781336,50961.50586553603,52970.57113805214,54671.31651237044,56538.93588147318,58370.4942124152,59930.68564199621,61092.722734039824,61792.484015026144,62159.243287836856,62384.67209526712,62773.73937257298,63561.06907686817,64912.38422152822,66655.71060755022,68682.87163157394,70859.07147004791,73108.52229312356,75341.78207649176,77552.83725375567,79811.62807078975,82338.46951669935,84985.95410932868,87677.08974688094,90411.88272428655,93103.16285675761,95645.82255109152,97831.95914075637,99660.6650921492,101153.28854667701,102399.95018851061,103646.75006700904,105135.09786157889,106588.69133190493,108105.88067363252,109672.60111602393,111100.68720106804
Moldova,2563674.0933235246,2605613.149378544,2653645.9226479135,2712283.9221442873,2770554.77782987,2829398.1662969836,2873975.1018568194,2917108.0425123395,2957941.1486030943,3005052.810754397,3048011.257104049,3090448.057671511,3130063.2075189324,3165645.280871145,3203713.834741663,3238851.393196487,3273661.3263047924,3308290.9759584963,3342768.3588723037,3376914.9221256487,3410027.868677699,3441451.954514647,3472718.283465635,3502235.164320944,3534968.6163203986,3567862.157074772,3598999.5118745733,3629209.3550823405,3656756.823416909,3680697.746594595,3696084.8764718734,3703939.20349335,3703068.942591749,3695369.1351556666,3687339.6363164727,3684363.216346438,3674454.3973190114,3663556.4859606028,3651893.0284604467,3633175.846829092
Monaco,22301.417258660487,22952.752511099654,23108.242033563947,23130.272220293424,23191.96593760498,23247.71771842047,23233.76141697046,23310.22991572694,23261.747550231838,23506.151037153806,23640.11932747644,23844.33700715166,24062.06624104755,24207.264358742075,24670.021127939443,25174.26566166141,25513.479108284093,25889.277766742067,26233.049423654622,26549.79619989318,26849.53226021525,27161.77833191263,27492.428692508503,27868.418549509377,28272.5652139979,28645.55951719064,28954.366758263048,29199.805828484274,29387.599776789124,29516.761695919275,29625.371372293885,29768.75221652512,29914.385145204753,30091.85526762386,30354.061019740235,30643.117744208772,30904.784825319322,31192.10250326965,31522.49089622248,31836.32856248334
Mongolia,964077.050610434,977887.8238856511,1002497.1116183691,1036865.5703863197,1072147.0986209067,1110551.4530996408,1142208.1278074041,1174595.7488213608,1209546.2629170332,1246764.5322807257,1282660.928977174,1318500.120884178,1356999.1529794412,1397572.892318718,1438535.712038296,1477414.2123825138,1519057.6527114676,1559440.3114413756,1599823.5951392984,1640784.4511959793,1685297.1158236114,1730246.2169819127,1777522.9459819237,1825754.780145819,1878317.1121889388,1931870.198758309,1984837.4684014262,2039199.3800804873,2092228.0004470341,2141998.23302963,2182096.048665775,2212277.6365826745,2234733.5994172413,2253292.967928769,2273255.467068488,2297745.7234491827,2319170.9269793537,2339672.74883785,2360603.244854194,2377343.374261074
Montenegro,472187.3725539638,499633.225551225,509531.0427861394,512781.65660457045,516790.6091828344,520710.3864287789,519751.0591671291,519822.81534277357,515794.5684757944,521918.99575954454,521882.7023022175,522824.3311562763,526036.5932275221,526354.7217095536,535186.4180421658,543799.074310428,548257.6161441354,555436.8649771378,562415.4445309527,569060.2834320213,575923.1983781509,582227.3125370544,586726.6939968701,591303.0590364076,596983.1925497092,602124.2271367621,606001.4776202533,607919.9734620843,608914.5105858888,609920.4189448351,609933.6161439656,609681.3368205038,609147.3252294993,608429.0280739216,608427.2225143592,609584.1347806441,609243.0631674452,608800.0845126895,609055.3143698717,608753.028453919
Morocco,12314943.502775058,12711555.988444284,13096804.552829739,13471976.94827336,13858115.563853644,14251841.775362048,14592744.695269097,14943923.609607644,15298590.484153993,15651142.189643342,16000352.005881429,16345616.330807202,16692446.23189547,17044602.6516138,17409903.020661592,17795280.17898421,18215124.969140828,18653378.923418712,19105982.603173845,19570025.54067607,20045424.066028185,20524383.328616314,21003794.882445805,21486544.780463435,21994000.206284575,22504723.830857344,23007155.658268943,23505410.521015473,23997032.378117874,24481073.198303584,24939804.264987156,25377227.926707637,25791994.381687105,26187753.75460592,26584331.821604118,27003763.491669394,27407416.535062864,27811848.229592457,28218035.65777673,28606254.31943965
Mozambique,7235313.524347933,7561614.95483198,7794053.04074673,7938554.878581757,8107961.250019647,8302411.649416834,8412727.190421704,8553051.529171754,8716084.869005304,8891907.482393632,9055028.8954245,9226937.79774885,9482784.807306763,9787375.330009552,10114316.863494096,10436990.141775634,10786274.44098891,11123097.023434963,11424471.763342408,11681853.056118675,11939219.45434432,12145558.650929425,12299424.171015289,12431677.968799144,12590035.609262012,12727900.776590176,12813960.214899763,12880349.174805626,12971057.525864769,13149044.333088212,13396750.35931024,13741125.71892146,14200085.917901203,14742164.19234851,15308900.87262356,15856367.457925037,16311340.85943649,16695541.753853016,17064243.631723505,17437976.867776603
Myanmar,21044504.066454314,21398990.99834574,21821649.71154771,22298658.718290914,22795477.482662357,23331175.999060296,23949309.71323008,24585377.652833916,25247079.57035459,25912716.163625523,26515494.8103095,27078688.762534916,27696242.27426982,28353015.874218963,29035904.219449125,29714536.990019776,30412017.417283855,31109091.664689332,31806546.75968331,32506049.062494025,33269332.94369164,34046178.7336553,34851645.942316666,35675202.65744229,36482718.525899544,37254785.58088815,37989960.04436743,38710509.13124639,39404219.8470981,40067487.475174114,40662975.1643811,41172897.34999032,41657212.814020514,42168770.87008544,42712398.0046821,43253918.57713053,43831657.79461091,44394974.28278913,44963963.848741144,45532491.50043103
Namibia,620604.3914319602,616780.7607706962,626001.9598749452,643066.7380544734,659843.8500100956,677093.0676427591,696947.4002487445,716032.8714284828,737781.267530051,757158.8590349677,781184.8748135779,807122.030526932,833208.4611120645,861043.8205506043,884293.2419416071,905438.9084264587,926216.2735362137,944160.6472247206,962285.2532891408,982397.5342395918,1005197.7415397568,1031771.1948186806,1063031.034033286,1096954.0511461762,1132321.0705537698,1169882.302699116,1210047.693982116,1253319.538324894,1298831.9128225897,1345943.604659037,1394941.62557243,1445368.7729755274,1496806.0279479963,1549196.169440065,1602241.8704081285,1655560.8988933552,1709568.1343515287,1763939.0682739075,1818092.8785347836,1872123.1973347545
Nauru,4831.321629788584,4839.596385162998,4940.937481963577,5125.438623741434,5305.949237609347,5510.272308581699,5750.784278910777,5965.298088198978,6185.769964490873,6429.00794596359,6603.704405531692,6732.391446902703,6856.225145301231,6952.683110489358,7025.07839979125,7064.9613702609595,7116.43804478959,7193.742778999928,7294.964033969146,7411.262601179761,7543.178317387351,7669.015123389529,7788.633843854656,7897.182409726792,7998.126058299761,8118.693443643068,8275.795343652666,8457.887497415239,8663.014857567403,8892.429400691552,9111.19863457391,9294.630172805017,9463.135542128191,9618.70685741392,9752.251465578385,9882.822223571235,10014.560433204188,10130.76282082481,10233.115218147359,10332.033054497591
Nepal,10068671.19304958,10243741.187509833,10405912.40707155,10556766.378591929,10716287.229554487,10881721.401316805,11088016.009244844,11303926.300805379,11527106.065386977,11757530.05770022,11997355.939373437,12247697.488862392,12512599.187293695,12787580.448306425,13069807.463433927,13358264.57943977,13640239.441742657,13927035.116334636,14220934.527043717,14528487.45756129,14855288.40698107,15205137.46725874,15572955.56425928,15958555.650652038,16343335.92468845,16731476.976301603,17126791.290190823,17526786.153209805,17936131.27663867,18358312.396028396,18805477.76091527,19274922.449289575,19768024.45328207,20280542.545905747,20797336.091159634,21304057.265689153,21827423.70274869,22353792.156047683,22882425.12418901,23426588.464940697
Netherlands,11512276.77279441,11623419.430255868,11772518.509374782,11956715.494728254,12133949.620404482,12300162.668250239,12458827.152817454,12605419.82862345,12743706.185584031,12882478.80312699,13040029.696574777,13206081.289742019,13339990.470798766,13454255.141938355,13556606.596597407,13657428.536167758,13750323.824812282,13843474.87499777,13942076.685598541,14044975.863947922,14126695.462774688,14209418.591990547,14294238.508821227,14371571.371923976,14440261.60952228,14513272.957527805,14594527.48292795,14676318.851767777,14759188.762728311,14842291.54370948,14942349.558577403,15062150.364110835,15179868.726977557,15283201.14431927,15374676.59598694,15464393.293120723,15546236.815075625,15633896.810869085,15714732.970331624,15786577.129801333
New Caledonia,81919.23684310692,79860.51495383066,80604.56564977861,83912.80398921866,87047.3852227814,90263.17521850308,94684.65369085415,98787.9878257122,103004.66356706535,107570.01731218174,112459.1445715423,117556.34529219131,122070.07429035119,126195.04447090582,129793.50214930213,132697.3638300544,134815.26561193948,136438.51302956263,138008.1834459155,139696.32309302475,141262.9686796341,143175.0111955131,145765.60220218592,148476.74748354533,150796.43073375002,153329.97786039414,156363.1715793242,159805.2443552083,163476.28232460024,167222.64603669234,171369.9429546876,175810.1413688762,180294.06216949754,184797.76510217425,189222.86794561104,193332.55500571622,197467.17232726916,201587.79405220298,205512.78036023493,209373.07220505987
New Zealand,2400098.353519862,2426168.348360575,2465965.7258157204,2518566.666855468,2568817.4260891774,2615431.288263084,2663461.3144265874,2707386.085871136,2748891.4690281395,2791514.4705260564,2841958.8782945876,2896760.011553529,2941116.6608538707,2978510.2130171885,3010367.2308816635,3039440.8065091255,3062228.2943317615,3083027.398601824,3104335.247636206,3126673.8289923035,3141653.1282694885,3157849.2617180254,3175775.5332674775,3192343.374319953,3206104.575455743,3223245.2685074713,3245801.9958957206,3270884.9056694326,3299663.049904764,3332859.2123546354,3378120.2956676944,3436695.1386614903,3500394.7689316687,3562708.0337477834,3620643.8792258096,3674581.394710231,3724144.483325125,3773619.9589053276,3819796.4014268094,3865295.620607476
Nicaragua,1763559.2464260207,1824832.136934157,1886233.0704519358,1947222.4942290755,2008976.5620162329,2070704.3347488604,2131362.4378812285,2192282.944724451,2254694.567741262,2320529.0437665693,2391127.2309842706,2467327.329827913,2549238.1957642594,2634927.851400761,2721977.195235927,2808661.973794467,2894288.1274962984,2979192.2201357884,3064040.233671084,3150300.713380661,3239382.369772898,3331134.532056515,3424670.0124826003,3519426.823644262,3614223.95884154,3707580.479598075,3798962.355092315,3888764.8587303525,3977527.9091440113,4066040.651406603,4154538.004933493,4243061.202948456,4331779.863958716,4420904.138017914,4510522.753587236,4600691.473768649,4691500.217574668,4782686.895726918,4874046.150173421,4965025.437930123
Niger,3359152.5892034452,3509308.5387049476,3629199.784553189,3722002.0250970097,3816643.4500231156,3903796.119343781,4015820.285580145,4129364.7437738106,4239609.310213266,4351099.758392166,4481159.388310713,4625190.343591811,4767634.471885615,4909009.43129854,5052254.912010769,5205101.689675047,5348033.65075094,5497581.855059196,5653529.918821861,5819356.024032455,5985079.846588751,6165587.114479962,6351868.918811063,6545530.7176438,6731443.683637243,6918979.104090004,7112979.140544724,7305622.826480787,7505783.558594814,7719265.131468605,7969838.781282807,8258090.753115997,8573028.999321781,8900147.915776871,9222965.504983615,9533663.576288234,9857261.028092615,10187869.876366016,10518150.32627302,10862457.905837439
Nigeria,45215654.25794802,46252036.19690321,47246149.69678186,48106540.64404796,49013500.50318824,49942438.99630793,51038325.89809002,52190444.52747422,53422071.17734929,54587563.57411826,55883370.457123466,57246271.52740045,58713194.01408533,60306462.9886987,61904755.49096603,63604785.05156688,65387912.23200925,67220289.01357311,69105558.00392704,71051455.8483532,73073133.41800807,75171679.81851822,77313879.89165789,79513484.03669146,81706602.3131853,83899132.18799955,86100391.0969225,88305945.15200013,90538312.15412298,92812265.55457735,95182504.06084338,97635322.23771754,100186128.64171933,102816588.03320634,105461610.43116386,108074331.1855996,110789857.48488814,113533937.79627672,116294925.75810388,119131675.64688511
Northern Mariana Islands,10392.236116976022,10840.281153361848,10611.848000538139,10695.773309602064,10836.307552290364,11066.017877029528,11326.660165837948,11631.168040477507,11590.442525744624,12617.015488641144,13000.047582860843,13414.758051790424,13819.818535449635,13819.239836466335,14556.799980182794,15150.36022990588,15224.23672603194,15542.620899255806,16022.255892696277,16765.514475720363,17831.28306712741,19276.61921941205,21099.98779375043,23258.748163067514,25621.849542283057,28180.858448587776,30957.43677617983,33855.69770203707,36830.06805153414,39824.45205217165,42746.9956538597,45585.70497290815,48309.179373536856,50995.24811071223,53765.05448382087,56599.449774839755,59388.029063627895,62213.966595731516,65078.30752051897,67839.661193433
Norway,3591023.222049506,3606058.3323816108,3630684.7728369413,3664178.11011214,3696222.079329583,3726332.0068494543,3757731.692884647,3786653.7728362507,3814251.3814524035,3842438.8408786776,3874625.0318595786,3908786.344747105,3936634.5820755693,3960610.0356863914,3981952.360427707,4002359.7308027903,4020179.400813249,4037560.1302853446,4055742.6371588046,4074508.8745128503,4088784.044684453,4103240.661418553,4118447.303069515,4132179.4542534538,4143292.2947565876,4155318.871856225,4169489.832863705,4184209.158714439,4199751.583965993,4216172.665249694,4237543.066925664,4264293.068107184,4292107.835071255,4318292.29553324,4342279.0710296985,4364860.921899712,4386165.771153564,4408295.173488357,4428838.695316812,4448251.890661284
Oman,557100.6215632418,571152.8776677651,580479.186031553,585558.98012126,594932.298289035,610874.8573178235,629974.7645874703,654861.6664118678,684134.8746642522,713505.2235054127,734832.332362121,751196.4477367564,776609.7446794608,808619.0728757321,846349.3914615358,887126.6408984778,935143.6391083472,986072.4566884642,1038326.3948674272,1091484.9450113974,1153729.7367776423,1217015.430277933,1282050.0663738032,1350872.0014627692,1424529.0732082906,1498036.224403583,1569700.278736303,1642453.348542213,1714804.6064059897,1785976.3671954977,1848428.0415383806,1900879.6055730176,1950932.147080434,2004170.6316914144,2062018.4028326892,2122427.9868394644,2184996.0575570124,2245754.499050193,2308764.9118454303,2372765.1667585443
Pakistan,45100526.87252224,45617024.26881486,46945300.99269453,48196227.334944844,49490691.81848636,50810238.23999496,52237718.79553473,53716198.8248757,55580078.47109887,56543739.76209913,58097674.12663085,59638490.11208077,61205539.09592347,63194469.65739072,64634236.94483705,66344799.12168035,68668822.96251114,70944553.10064329,73328326.20389864,75815851.85906097,78405214.83249784,81076910.52059612,83822099.37732144,86606993.44209577,89459978.01361646,92339845.04960825,95221715.79077142,98179859.89125606,101183369.50392355,104201803.74765466,107264560.43328209,110343825.56259283,113465085.73930289,116594727.23843734,119681172.95656258,122774089.27908145,125991555.38667206,129246350.97822128,132495668.34349379,135807845.34728804
Palau,9848.76803856658,9996.155505845723,10151.351518072188,10316.17525198458,10487.990806408226,10663.95374947882,10848.751423879048,11038.126557516283,11223.838791118262,11399.14264853399,11566.87216758544,11721.514756337965,11848.288949486177,11951.757565622305,12036.687201059583,12111.125009151365,12168.350152002546,12217.559841000944,12273.417748976364,12353.550288323686,12459.728988210554,12607.989667795324,12794.206833363898,13011.407767470106,13249.557079491638,13507.45162684733,13784.986215930228,14079.85542757289,14395.343033018038,14734.532037823716,15107.937109231165,15517.736088862763,15950.75937198347,16392.182820437432,16830.847701638282,17263.300640381327,17686.31814440798,18106.409674776103,18522.94584895821,18945.125950849466
Panama,1139528.2723735091,1168891.8241111215,1201446.891810429,1236692.2127974797,1272382.744496636,1308337.3108453546,1350929.459952942,1393562.0568986516,1436499.1850233702,1479875.3316317436,1523610.691579207,1567572.6081147308,1611501.0469554039,1655645.8279574695,1700167.8707063287,1745086.2551572626,1788916.4391026434,1833204.1181882054,1878367.3253628877,1924699.9187885507,1972148.0996013081,2021571.6084739412,2072975.0751739272,2125341.2321991217,2175332.0362853017,2224349.3929707683,2273299.1823087744,2321791.774397794,2370143.1956785405,2418621.4161083265,2469254.266442517,2521412.983797107,2575218.9681626903,2630734.0893483455,2686458.3885596916,2740452.4204274938,2797029.8600183357,2854051.393837502,2910821.734016278,2968638.4903383115
Papua New Guinea,2010923.6262086357,2057336.936770889,2100518.9493974126,2140976.9975046907,2183816.451548416,2228452.2599755023,2284677.4210759923,2343736.1141712693,2404533.368161766,2466354.0874116486,2529307.849333591,2593243.5296774106,2659531.7010885277,2728342.7749577546,2800752.423599481,2877688.5830491344,2956292.081546725,3038960.574431281,3124850.792885892,3213561.1475529624,3304979.514143609,3399623.8768352205,3496589.6845600493,3596253.6265617334,3694424.8790799812,3792956.9070088887,3893089.738701655,3993847.5930502177,4096087.355654781,4200185.2061400525,4309114.315097898,4421941.892505774,4539309.251870798,4660799.8653946705,4783305.355150072,4903604.539889561,5029204.812572699,5156170.607640848,5283841.328710264,5415121.979082249
Paraguay,1908385.0757779945,1957732.4965477637,2006766.8409670657,2055894.3890907662,2108330.966404245,2164636.0803905604,2224060.9270856944,2287252.9059795854,2352592.194134796,2417461.537589025,2478943.942455328,2537387.871892361,2596838.440723884,2657706.969646333,2721367.809015643,2788438.3245511465,2860142.3184053586,2935295.108623717,3013705.534498525,3095502.6101693595,3182836.716846419,3273872.7213568697,3368590.618935142,3467238.586905062,3569566.498939315,3673762.464394341,3779194.343587167,3886499.887149987,3995139.8790312335,4104713.8756447434,4213174.639347593,4320040.109171268,4427037.641823638,4535413.828915129,4645483.155828885,4756762.531762437,4868981.993219409,4981005.528341981,5093801.605185876,5207086.029664368
Peru,10090615.72837086,10347200.68114141,10634249.441638352,10948037.879164126,11267957.343150727,11595834.443990115,11934112.690721927,12276304.271359622,12626234.232812863,12984599.615780557,13346727.682248663,13713953.070864271,14088883.302319238,14471837.198102731,14861294.88604503,15254087.31838017,15653126.125652255,16056535.16644949,16467123.418464791,16886205.076147858,17317218.892018408,17758199.83859522,18211433.279881813,18670680.52158283,19130150.82729197,19587597.6180256,20042571.077030826,20496959.86986614,20948118.19611543,21394801.463539016,21833963.47303954,22263430.42155878,22686128.87447012,23108038.100107566,23533435.56737305,23962097.463003468,24394465.009851687,24827638.52798105,25260560.677284643,25688619.728577778
Philippines,26298999.071992733,27210603.50754959,28115777.303033896,29013589.038764454,29937394.365084328,30877764.71425215,31823547.687681578,32790983.30489985,33776270.14251162,34781038.2580038,35810492.54313268,36868711.65600188,37961701.92369775,39077904.6572771,40207082.3857198,41344980.33282528,42483943.44663464,43629204.43493997,44794213.50442464,46003835.311312065,47278212.46439231,48620760.47223562,50018276.59075735,51463572.917053185,52938735.031698234,54421237.47186083,55903005.45218732,57387569.565310724,58881527.06178879,60393631.13100875,61927127.26822383,63482645.29896725,65057819.17514754,66647316.28090378,68245106.36246273,69848950.34566215,71456557.71476191,73066188.82109696,74678212.69798142,76292926.28675929
Poland,29647829.251358155,30101409.537824873,30445610.479147937,30765701.116429072,31095502.82850586,31431604.99780802,31655525.42284452,31889166.11704768,32094248.01271611,32385153.15472098,32628091.234786537,32879444.92221499,33143798.180277903,33384736.22149646,33696160.67754491,34008684.03145877,34314728.25054796,34646569.32046656,34980386.427393645,35310209.548013315,35635868.97055006,35943571.28645314,36227988.251436144,36501005.39323032,36802753.89535381,37100465.87757732,37376081.97146756,37630257.45707616,37863003.69680039,38076839.498388164,38237872.75006418,38357562.34451456,38431820.115323834,38468501.391353905,38505455.5503415,38576759.5827593,38602121.64277381,38621389.5079608,38643663.69242358,38631539.39154719
Portugal,8665209.479749281,9039907.706322607,9095455.650362516,9043700.941314485,9012495.847081453,8975747.632442528,8888397.19305385,8846704.751609242,8728502.99226308,8781824.138212018,8755340.221143026,8761207.022403825,8783724.800442426,8761767.06519717,8922788.167795088,9107358.995599614,9203404.048993755,9332314.705070887,9446333.899205852,9544031.251915421,9631317.291904118,9716516.768966444,9794815.336172393,9890596.682911905,10000639.699809685,10091773.833207296,10146434.601529542,10160985.72363228,10144404.635546712,10101383.40033885,10046534.049562447,10007714.838571057,9971740.465770967,9951709.411382671,9972834.574856874,10009574.455424054,10031970.48850487,10066714.48653127,10124952.629006607,10176718.116191797
Puerto Rico,2379274.5405201856,2432473.749745727,2467155.491825876,2501314.816726501,2535380.648059853,2568669.45940826,2598069.5468949224,2626831.7623831085,2649228.823320419,2694041.2895181244,2732439.1898025456,2777738.877242338,2829102.956183443,2876208.328545625,2936560.6062238836,2991551.284209506,3033130.2603452173,3075390.5071354494,3115445.498531778,3154692.5878236764,3194336.7154251994,3234641.12763316,3274589.709413023,3314691.401088347,3353447.928189534,3390151.3884593653,3424714.7449861593,3455875.876417111,3485016.997121562,3513678.076911165,3541678.5173740573,3569735.6186551442,3597356.30379748,3625215.3547054003,3654407.1805369104,3684150.4851367744,3712132.066167201,3739970.7709869877,3768249.804039446,3795041.708509519
Qatar,44269.88588646136,51121.99085577321,57203.488966331555,62582.00126972594,68356.99556878954,74579.9895262187,80946.25509157847,87890.04901805127,95250.08998144304,102758.9686750753,110025.51907402775,117317.89874853185,125674.25098225375,135001.69576068065,145384.30886304213,156835.862162345,169467.40560643582,183114.42227372807,198155.84973043163,215272.20782577613,235415.89912592812,258117.45360438986,282924.85928301595,309447.94235963654,336937.2513829583,364229.05311492406,391233.50601843995,417902.9944285419,442858.4840655865,464408.9254907285,481020.8595672341,491851.3044643823,497971.81698382663,501711.9656310755,506021.8069214726,512862.8606582522,523031.92779308866,535608.0209441145,549592.4234788744,562980.5088168276
Romania,18433640.278415166,18501377.374334008,18589512.49723716,18768358.307945624,18944359.011447713,19129413.163530137,19338773.711906604,19542458.71249307,19723004.921725042,19995124.8312158,20222182.42642405,20451870.072626807,20665651.836255237,20844047.49019023,21080209.324719023,21304142.06327025,21493254.851987086,21701923.03774786,21913912.722309105,22112626.532778617,22279237.743760765,22418077.436923254,22544291.363641843,22648051.772335313,22723516.156739842,22792470.660283573,22864336.470753603,22929743.869562067,22980685.276181586,23009561.030212127,23013250.63758611,22989173.77662606,22934310.91016363,22862980.623384804,22792401.985331878,22721503.40751521,22644958.93040523,22568546.91869766,22488576.9795681,22391286.881768648
Russian Federation,120416965.8173762,121564958.73102736,122695478.63129993,123795915.43911244,124894642.44940045,125966048.93145984,126997191.17768906,128008763.19592853,128977535.28486863,129882960.75033408,130718829.71906081,131480829.3040972,132189731.68456556,132867767.99193779,133553277.31502768,134278754.79030144,135040615.19644958,135836182.58664027,136684346.6544549,137614785.75077337,138646938.67755383,139786031.94866037,141002175.45895582,142247902.43197083,143450021.60928208,144539488.754963,145502206.38848788,146342335.86805582,147038070.89234298,147565937.5046481,147912320.0965237,148052688.57340917,148007221.47800237,147859786.83670962,147727183.0024643,147694216.43695655,147799783.04817823,148012254.4542354,148261558.4179186,148441455.718876
Rwanda,3091123.5403685663,3049703.7542474065,3055513.6100763883,3108421.355922185,3168946.9838047624,3226546.6631508563,3299713.966597392,3402860.4191226084,3508663.2725257017,3583920.2712675706,3703260.3988642693,3835348.3670211765,3927035.3211141275,4030092.226237691,4157183.1872623055,4320847.472518036,4487530.0101848785,4633352.069212193,4777276.552278562,4928517.884469405,5084759.112407126,5273779.588017556,5517382.604971063,5787087.808571909,6055057.08055792,6298217.407165287,6505048.359964056,6690986.667791545,6829041.8122698115,6889884.864305919,6896500.979560079,6862003.806830959,6773028.243472068,6667540.782727339,6599358.965795354,6561685.969248751,6559289.168177157,6599982.483879797,6663946.301330902,6706083.666709392
Samoa,109113.45782243027,111705.39723590694,115476.76863183375,119985.03108355255,124243.30400762256,128061.34712604558,131263.40835930084,134068.6943511661,136690.66963676,138844.42644529135,141886.20677184538,145191.89414072598,147395.04365921716,149075.57240098706,150075.13741530318,151154.2140035349,152269.2219107493,153358.01177103192,154625.48718021068,156027.47164967124,156681.454328188,157318.04035859116,157916.64772733752,158230.18719949826,158399.80020421042,158760.2173777373,159379.79029471465,160031.81850109334,160751.25046058864,161518.0294785203,162869.29994976308,164937.27385520787,166951.92608111756,168416.78921267242,169423.2240493774,170435.51436717345,171108.98745293412,171985.00275526583,172640.7470442444,173004.23369857788
San Marino,15255.099327956355,15784.655924352053,16259.097983059153,16688.823147371164,17120.474629183802,17528.76513851683,17864.319013210432,18198.0111145711,18500.90219246685,18767.101705174013,19042.781049566394,19297.755114844033,19461.172927867534,19573.198324889046,19686.10330584146,19857.373226692143,20075.61154629574,20346.973332889815,20658.440826776583,20991.669774228823,21279.32595757905,21562.05408026078,21824.329397046626,22072.3385239141,22333.577644089484,22613.144629857263,22906.673456866352,23193.713176736885,23484.32375871313,23781.23831740598,24114.689382093537,24498.233490784805,24879.40468154844,25220.03981382087,25531.46087213351,25857.211078303793,26159.841323315093,26481.63742981576,26795.77150226322,27091.661877698032
Sao Tome and Principe,64291.944450307696,63736.46195709679,63657.2491579105,63983.772640082665,64370.8208445147,64935.97242188806,66692.23934194486,68512.82997682688,70470.27651304624,72485.60711860136,74249.36401786015,75856.90357913074,77695.63472652063,79698.19907385175,81786.20612498789,83795.94755432944,85644.55511013343,87446.3073689864,89231.00783768095,91014.12282149273,93054.30055405732,95219.5850842043,97603.98868400807,100118.38439089782,102300.97725134963,104322.92573917369,106321.00740558637,108331.59978441356,110326.44435909716,112292.03106088802,114291.28090997878,116177.66081620535,118243.20634323414,120692.82856732566,123305.58791522277,125650.59983325592,128432.87548510096,131178.2434947385,133943.59021670147,136942.45946736506
Saudi Arabia,4030901.885969136,4237683.604760166,4396310.219617289,4510672.355038866,4648073.410012603,4815055.868047215,4988898.041180253,5194378.74546342,5424147.152625758,5661565.656204276,5874575.501299977,6080606.449482724,6349892.5757453665,6665954.813125756,7021309.659073178,7402875.308062561,7826211.586294316,8273119.429600488,8740103.873061478,9235051.080583848,9804379.561095472,10408561.271556992,11041781.250149876,11713522.788813077,12423724.09451802,13137215.851085577,13845479.250233434,14558617.149293229,15254347.031686626,15908120.25228811,16469427.353122376,16923697.651504003,17314678.06324943,17689659.854932614,18086921.06456682,18521594.471326243,19000465.978718385,19497182.67896425,20019517.45980992,20543224.70783692
Senegal,3215167.374074748,3295201.3205696885,3382595.9216297306,3476786.6301025916,3575079.9800583143,3678474.584659965,3786546.5304985186,3898305.643142132,4014955.5060735373,4136672.582541392,4261239.449493367,4390597.297259819,4527321.851921102,4667582.577939146,4806218.113872168,4939053.801065478,5066019.348548465,5187928.345675029,5310129.4638705915,5439903.3962786505,5584762.073671531,5744573.020909188,5918777.183719104,6104795.935570203,6298721.849034586,6497029.522137033,6698745.006884827,6905631.60388201,7117559.712526451,7335258.735208267,7557199.4952564845,7783057.53184771,8013937.386307222,8249736.214103553,8488326.665562155,8726897.524329012,8964376.4893011,9200069.767517548,9436189.576896142,9674042.986061456
