FIPS,STATE,NO_OF_DEPENDENTS,NO_OF_LOW_INCOME,NO_OF_MIDDLE_INCOME,NO_OF_HIGH_INCOME,AVG_DEPENDENTS,AVG_LOW_INCOME,AVG_MIDDLE_INCOME,AVG_HIGH_INCOME,AGI
8035,CO,2140.0,17170.0,54300.0,68290.0,-250465.0,80396.0,736457.0,4454255.0,14794578.0
8037,CO,710.0,3180.0,16700.0,6710.0,-213779.0,16421.0,202630.0,444421.0,1873636.0
8039,CO,230.0,1320.0,5090.0,4310.0,-27385.0,6682.0,62847.0,242798.0,839714.0
8041,CO,3990.0,41440.0,179610.0,72980.0,-240914.0,217959.0,2055625.0,3787246.0,16825566.0
8043,CO,360.0,2760.0,11060.0,2970.0,-17256.0,14422.0,127926.0,138960.0,772148.0
8045,CO,560.0,3400.0,15570.0,6300.0,-60618.0,17959.0,189505.0,333382.0,1614126.0
8047,CO,60.0,330.0,1570.0,680.0,-3035.0,1739.0,19943.0,34840.0,152032.0
8049,CO,210.0,900.0,4260.0,1640.0,-21323.0,4765.0,48925.0,80589.0,380634.0
8051,CO,230.0,1240.0,4440.0,1520.0,-16801.0,6688.0,47419.0,78255.0,394970.0
8053,CO,20.0,70.0,190.0,110.0,-897.0,355.0,2222.0,5409.0,23309.0
8055,CO,90.0,540.0,1690.0,370.0,-2665.0,2814.0,17538.0,17403.0,101233.0
8057,CO,30.0,110.0,430.0,90.0,-1164.0,599.0,5013.0,6279.0,26693.0
8059,CO,4130.0,36330.0,154010.0,89540.0,-317979.0,185973.0,1898393.0,4898383.0,20016274.0
8061,CO,20.0,110.0,350.0,120.0,-456.0,585.0,4217.0,5761.0,31437.0
8063,CO,120.0,530.0,2100.0,570.0,-9818.0,2737.0,25427.0,29277.0,165066.0
8065,CO,60.0,490.0,2100.0,510.0,-1352.0,2706.0,23756.0,24647.0,135987.0
8067,CO,650.0,3540.0,14800.0,7060.0,-52564.0,18435.0,173922.0,379564.0,1696779.0
8069,CO,2740.0,23130.0,86330.0,42730.0,-251612.0,120775.0,992876.0,2260423.0,9591199.0
8071,CO,150.0,1010.0,3730.0,1010.0,-11714.0,5381.0,41090.0,48570.0,243883.0
8073,CO,70.0,360.0,1270.0,380.0,-4208.0,1918.0,14122.0,17772.0,88957.0
8075,CO,140.0,1300.0,5280.0,1730.0,-8387.0,6924.0,62216.0,89448.0,495607.0
8077,CO,1200.0,10000.0,40790.0,15020.0,-69669.0,53106.0,467975.0,731043.0,3584690.0
8079,CO,0.0,70.0,260.0,90.0,,-342.0,2938.0,7271.0,22606.0
8081,CO,110.0,830.0,3150.0,1610.0,-4407.0,4327.0,36997.0,77966.0,313030.0
8083,CO,310.0,1870.0,7050.0,2100.0,-17557.0,9839.0,78675.0,98480.0,523266.0
8085,CO,490.0,2840.0,11140.0,3350.0,-31216.0,15018.0,125792.0,157617.0,821234.0
8087,CO,250.0,1790.0,8200.0,2110.0,-13520.0,9463.0,99853.0,100153.0,566093.0
8089,CO,160.0,1260.0,5080.0,960.0,-7271.0,6580.0,53952.0,44267.0,284946.0
8091,CO,120.0,310.0,1310.0,630.0,-10749.0,1534.0,15403.0,34353.0,142813.0
8093,CO,180.0,900.0,3950.0,1970.0,-5511.0,4495.0,48668.0,99012.0,411513.0
8095,CO,40.0,300.0,1200.0,460.0,-2205.0,1530.0,14025.0,22734.0,114931.0
8097,CO,530.0,1150.0,5620.0,2860.0,-144438.0,5797.0,69736.0,343465.0,1117357.0
8099,CO,120.0,790.0,3240.0,780.0,-5926.0,4040.0,35514.0,35800.0,208448.0
8101,CO,840.0,10810.0,44180.0,11860.0,-37586.0,58718.0,487208.0,566020.0,3064745.0
8103,CO,70.0,360.0,1520.0,870.0,-4391.0,1883.0,20075.0,41382.0,162029.0
8105,CO,130.0,1070.0,3790.0,850.0,-4300.0,5567.0,39941.0,39426.0,241059.0
8107,CO,400.0,1730.0,7150.0,3350.0,-64904.0,8903.0,84551.0,208343.0,898073.0
8109,CO,90.0,410.0,1130.0,200.0,-5602.0,2040.0,11734.0,9180.0,60438.0
8111,CO,0.0,70.0,210.0,60.0,,240.0,2189.0,4358.0,15842.0
8113,CO,170.0,510.0,2530.0,900.0,-25361.0,2781.0,28874.0,69445.0,300727.0
8115,CO,40.0,170.0,690.0,170.0,-1572.0,924.0,7557.0,8431.0,47915.0
8117,CO,380.0,1900.0,9890.0,3950.0,-39468.0,9979.0,112624.0,234422.0,1051169.0
8119,CO,260.0,1480.0,6340.0,3160.0,-11551.0,7533.0,76298.0,160958.0,660957.0
8121,CO,80.0,280.0,1260.0,370.0,-5907.0,1441.0,15043.0,17902.0,91330.0
8123,CO,1680.0,15640.0,70600.0,30660.0,-124115.0,83329.0,851443.0,1544674.0,6925380.0
8125,CO,100.0,670.0,2800.0,870.0,-9960.0,3571.0,33682.0,43583.0,232219.0
9000,CT,22670.0,258170.0,929320.0,539340.0,-2369947.0,1288691.0,10991523.0,36972226.0,155522849.0
9001,CT,8490.0,70350.0,216970.0,161100.0,-1630770.0,334765.0,2498748.0,21384362.0,67219258.0
9003,CT,4360.0,64770.0,244480.0,129820.0,-203862.0,329690.0,2910583.0,7275329.0,31096806.0
9005,CT,1400.0,13570.0,50670.0,29270.0,-125427.0,67126.0,623947.0,1602767.0,6613004.0
9007,CT,1070.0,11420.0,41430.0,29850.0,-79181.0,56086.0,531319.0,1694259.0,6394461.0
9009,CT,4710.0,62660.0,232510.0,113230.0,-216857.0,319897.0,2715136.0,6335831.0,27677857.0
9011,CT,1440.0,18680.0,76380.0,38180.0,-65668.0,95858.0,899227.0,2060983.0,8594744.0
9013,CT,650.0,9170.0,33820.0,24880.0,-31002.0,45842.0,433557.0,1402090.0,5050344.0
9015,CT,560.0,7550.0,33080.0,13040.0,-17180.0,39427.0,395058.0,650239.0,2876375.0
10000,DE,4280.0,62980.0,261720.0,110450.0,-393661.0,334329.0,3018868.0,5792453.0,26078165.0
10001,DE,670.0,11300.0,49600.0,15610.0,-44433.0,61404.0,557493.0,768296.0,3677552.0
10003,DE,2210.0,36550.0,150020.0,73100.0,-205654.0,191679.0,1784776.0,4001471.0,17137974.0
10005,DE,1410.0,15140.0,62100.0,21730.0,-143574.0,81246.0,683761.0,1086525.0,5262639.0
11000,DC,4240.0,38280.0,192400.0,96110.0,-437495.0,211375.0,2380893.0,6317444.0,27258652.0
11001,DC,4240.0,38280.0,192400.0,96110.0,-437495.0,211375.0,2380893.0,6317444.0,27258652.0
12000,FL,184100.0,1524660.0,5834630.0,1771530.0,-22553703.0,8407945.0,61215378.0,101729639.0,520661565.0
12001,FL,1900.0,17780.0,65730.0,22920.0,-146862.0,96754.0,696375.0,1190756.0,5749472.0
12003,FL,90.0,1520.0,6620.0,1820.0,-3157.0,8054.0,74383.0,88365.0,440460.0
12005,FL,1430.0,13590.0,54610.0,15570.0,-176026.0,73916.0,579136.0,781096.0,4132279.0
12007,FL,150.0,1350.0,6670.0,1410.0,-8663.0,7638.0,71831.0,66366.0,391702.0
12009,FL,5240.0,41120.0,161540.0,58750.0,-422979.0,217948.0,1736933.0,3013169.0,14028375.0
12011,FL,19940.0,160920.0,570870.0,175310.0,-2524615.0,897135.0,5951745.0,10227754.0,50421915.0
12013,FL,70.0,750.0,3420.0,590.0,-3131.0,4276.0,36232.0,27091.0,183649.0
12015,FL,2000.0,11730.0,47590.0,15180.0,-132961.0,62278.0,522586.0,743419.0,3815788.0
12017,FL,1510.0,10490.0,39600.0,10580.0,-68117.0,56498.0,413760.0,516368.0,2820213.0
12019,FL,1140.0,12570.0,55750.0,22040.0,-66773.0,66185.0,651692.0,1088711.0,4936090.0
12021,FL,4850.0,23490.0,96140.0,45760.0,-1390847.0,126922.0,1036000.0,4941931.0,17452968.0
12023,FL,470.0,4390.0,18120.0,3870.0,-33399.0,24404.0,189401.0,184781.0,1081382.0
12027,FL,220.0,1900.0,8270.0,1140.0,-10934.0,10627.0,84956.0,53997.0,411488.0
12029,FL,110.0,900.0,3470.0,510.0,-4769.0,5043.0,36453.0,24185.0,183065.0
12031,FL,5670.0,63600.0,283470.0,79860.0,-468276.0,354329.0,3087408.0,4145178.0,22626504.0
12033,FL,1780.0,22440.0,92220.0,24500.0,-131068.0,126823.0,968823.0,1200891.0,6648900.0
12035,FL,1260.0,7480.0,29880.0,9210.0,-79693.0,39585.0,325519.0,465922.0,2497025.0
12037,FL,130.0,710.0,2870.0,720.0,-14305.0,3960.0,29484.0,49374.0,274475.0
12039,FL,240.0,2980.0,14630.0,2140.0,-5111.0,17458.0,149439.0,102356.0,718720.0
12041,FL,130.0,1010.0,4310.0,910.0,-4698.0,5550.0,46708.0,42194.0,251964.0
12043,FL,80.0,560.0,2550.0,690.0,-4445.0,3144.0,29521.0,40882.0,190172.0
12045,FL,150.0,920.0,3630.0,940.0,-9817.0,4950.0,39033.0,46032.0,265429.0
12047,FL,70.0,770.0,3280.0,590.0,-2406.0,4172.0,33307.0,28026.0,169950.0
12049,FL,150.0,1620.0,6830.0,1150.0,-10412.0,9225.0,69044.0,54819.0,359118.0
12051,FL,220.0,2680.0,11140.0,1780.0,-17349.0,15993.0,112261.0,96359.0,629176.0
12053,FL,1580.0,12650.0,49670.0,11390.0,-69425.0,68018.0,531583.0,538480.0,3114742.0
12055,FL,1000.0,6920.0,27170.0,5200.0,-76682.0,39648.0,274041.0,243332.0,1508092.0
12057,FL,9560.0,94890.0,379890.0,124280.0,-911043.0,523857.0,4062997.0,6854644.0,34017466.0
12059,FL,160.0,1150.0,4580.0,820.0,-8383.0,6156.0,48239.0,38670.0,241354.0
12061,FL,1780.0,10450.0,41550.0,15850.0,-172747.0,55460.0,441953.0,1252759.0,5646403.0
12063,FL,290.0,2880.0,12510.0,2470.0,-16342.0,16148.0,130813.0,115860.0,725420.0
12065,FL,120.0,850.0,3950.0,1000.0,-6896.0,4810.0,42324.0,48024.0,263981.0
12067,FL,70.0,390.0,1660.0,370.0,-7475.0,2091.0,17933.0,17250.0,92914.0
12069,FL,2680.0,21240.0,95200.0,27390.0,-202903.0,115904.0,1025636.0,1324995.0,7002663.0
12071,FL,7130.0,45150.0,191970.0,66270.0,-815168.0,245076.0,2082022.0,3927745.0,19160968.0
12073,FL,1920.0,21270.0,74200.0,27130.0,-156664.0,116589.0,791306.0,1422049.0,6665574.0
12075,FL,450.0,2740.0,11140.0,1970.0,-41404.0,14945.0,115802.0,92598.0,570902.0
12077,FL,40.0,330.0,1850.0,370.0,-841.0,1831.0,20456.0,23445.0,108244.0
12079,FL,140.0,1140.0,4900.0,880.0,-10485.0,6508.0,50028.0,41945.0,268394.0
12081,FL,3550.0,23530.0,97660.0,36470.0,-446450.0,127339.0,1050180.0,2020030.0,9462637.0
12083,FL,3430.0,24660.0,99980.0,22390.0,-339548.0,134942.0,1038187.0,1086840.0,6436975.0
12085,FL,2160.0,10710.0,40040.0,20580.0,-333819.0,55837.0,440177.0,1539326.0,6259238.0
12086,FL,23950.0,261650.0,817380.0,173300.0,-4045617.0,1481267.0,8105037.0,12071823.0,63801638.0
12087,FL,1520.0,6170.0,27210.0,9950.0,-251502.0,33717.0,300801.0,837414.0,3558305.0
12089,FL,640.0,4880.0,21180.0,10040.0,-54221.0,26466.0,244213.0,547969.0,2508356.0
12091,FL,1440.0,13540.0,60690.0,21760.0,-204536.0,71788.0,670711.0,1122840.0,5324218.0
12093,FL,270.0,2410.0,10240.0,1900.0,-11875.0,13653.0,106562.0,94816.0,627004.0
12095,FL,9460.0,96710.0,388930.0,99340.0,-948430.0,543650.0,3978614.0,5549729.0,29895910.0
12097,FL,1950.0,23940.0,100030.0,15530.0,-110973.0,137121.0,1010216.0,737044.0,5185297.0
12099,FL,18090.0,112130.0,398220.0,160550.0,-4035320.0,617689.0,4181204.0,13178905.0,54767531.0
12101,FL,3870.0,33540.0,134070.0,40440.0,-178704.0,180167.0,1456097.0,2011422.0,10056216.0
12103,FL,10180.0,70650.0,287940.0,92450.0,-853963.0,378748.0,3171420.0,5124414.0,26317584.0
12105,FL,3790.0,42590.0,184570.0,41360.0,-192136.0,241874.0,1930394.0,2004461.0,12031255.0
12107,FL,520.0,5210.0,19090.0,3400.0,-23499.0,29450.0,192886.0,159412.0,1007155.0
12109,FL,2130.0,14180.0,50540.0,35140.0,-209231.0,71994.0,584180.0,2340912.0,9141690.0
12111,FL,2580.0,21550.0,86020.0,21320.0,-169495.0,120526.0,904354.0,1056471.0,6028743.0
12113,FL,990.0,9830.0,42690.0,17270.0,-90591.0,52050.0,488938.0,857282.0,3945895.0
12115,FL,5740.0,28360.0,116010.0,47640.0,-806210.0,149134.0,1294269.0,3034857.0,13705109.0
12117,FL,3900.0,31820.0,126450.0,49480.0,-311270.0,169300.0,1396852.0,2666540.0,12289637.0
12119,FL,980.0,5510.0,28820.0,15250.0,-61536.0,30316.0,341693.0,805249.0,3577003.0
12121,FL,360.0,2800.0,10860.0,2020.0,-26088.0,15453.0,111752.0,94161.0,585423.0
12123,FL,100.0,1370.0,5330.0,1350.0,-2927.0,7638.0,55988.0,65232.0,355315.0
12125,FL,60.0,660.0,3110.0,630.0,-2135.0,3524.0,35558.0,30011.0,188441.0
12127,FL,5350.0,39670.0,153160.0,38910.0,-402110.0,214473.0,1611448.0,1925244.0,10764529.0
12129,FL,190.0,1720.0,8300.0,2420.0,-7786.0,9504.0,96478.0,116437.0,581630.0
12131,FL,830.0,4030.0,16730.0,6200.0,-189901.0,21825.0,179947.0,426762.0,1850373.0
12133,FL,150.0,1550.0,6030.0,1220.0,-6559.0,8592.0,62817.0,57603.0,341062.0
13000,GA,64470.0,688730.0,2711770.0,892160.0,-6147486.0,3853856.0,28491522.0,47867053.0,236029573.0
13001,GA,130.0,1210.0,4610.0,1100.0,-6946.0,7038.0,46959.0,53309.0,282079.0
13003,GA,70.0,580.0,2250.0,200.0,-6648.0,3423.0,22944.0,12903.0,89283.0
13005,GA,90.0,760.0,2790.0,540.0,-6470.0,4401.0,27821.0,25130.0,149248.0
13007,GA,40.0,210.0,820.0,140.0,-1920.0,1255.0,8325.0,10346.0,44877.0
13009,GA,200.0,2720.0,11380.0,2580.0,-10569.0,15983.0,113425.0,123924.0,692176.0
13011,GA,120.0,1170.0,4630.0,950.0,-7421.0,6328.0,50357.0,45496.0,268113.0
13013,GA,390.0,4660.0,20830.0,5120.0,-34246.0,25735.0,233857.0,239634.0,1364393.0
13015,GA,600.0,6850.0,27260.0,7600.0,-68956.0,38016.0,295325.0,369904.0,1901730.0
13017,GA,80.0,1370.0,4680.0,750.0,-2996.0,8389.0,45988.0,35759.0,240670.0
13019,GA,150.0,1190.0,4620.0,790.0,-13494.0,6794.0,47107.0,37132.0,235948.0
13021,GA,960.0,11760.0,44020.0,10340.0,-55534.0,71819.0,432237.0,534688.0,3049986.0
13023,GA,70.0,730.0,3110.0,840.0,-5061.0,4228.0,32452.0,41387.0,202865.0
13025,GA,90.0,1140.0,4320.0,800.0,-2237.0,6169.0,44946.0,38703.0,231531.0
13027,GA,120.0,1130.0,4370.0,670.0,-9297.0,6516.0,44403.0,30887.0,221180.0
13029,GA,230.0,2240.0,8680.0,4410.0,-75513.0,11954.0,101599.0,231559.0,846904.0
13031,GA,440.0,5080.0,15720.0,4240.0,-24446.0,28607.0,157703.0,208786.0,1100978.0
13033,GA,140.0,1500.0,6470.0,1170.0,-6354.0,8876.0,63653.0,58302.0,353783.0
13035,GA,130.0,1430.0,6250.0,1430.0,-6117.0,8137.0,65650.0,70268.0,384916.0
13037,GA,40.0,320.0,1410.0,220.0,-2497.0,1761.0,14272.0,13051.0,65729.0
13039,GA,250.0,3070.0,13830.0,4130.0,-28812.0,16722.0,153966.0,204636.0,952434.0
13043,GA,90.0,720.0,2780.0,500.0,-18745.0,4252.0,27826.0,23139.0,129205.0
13045,GA,620.0,7720.0,30800.0,7970.0,-26346.0,43389.0,328871.0,397133.0,2288248.0
13047,GA,310.0,4180.0,16570.0,5010.0,-13247.0,22505.0,186863.0,242640.0,1197568.0
13049,GA,40.0,640.0,2420.0,420.0,-608.0,3747.0,25337.0,23104.0,127836.0
13051,GA,1920.0,20420.0,79870.0,24120.0,-151692.0,116796.0,829581.0,1280411.0,6524268.0
13053,GA,0.0,370.0,2750.0,260.0,,2011.0,29028.0,13280.0,106399.0
13055,GA,110.0,1640.0,6560.0,1030.0,-4199.0,8848.0,72208.0,48116.0,334997.0
13057,GA,1480.0,14850.0,55080.0,31420.0,-124591.0,75801.0,643301.0,1687787.0,6602510.0
13059,GA,630.0,8310.0,28930.0,7010.0,-29194.0,46865.0,292568.0,365340.0,2032130.0
13061,GA,30.0,190.0,870.0,90.0,-4166.0,1148.0,8381.0,5301.0,31905.0
13063,GA,1420.0,21480.0,91110.0,8580.0,-34071.0,131869.0,915192.0,410557.0,3832055.0
13065,GA,50.0,470.0,1700.0,280.0,-3390.0,2891.0,17309.0,13102.0,92460.0
13067,GA,5250.0,50910.0,189950.0,96180.0,-397549.0,269139.0,2088062.0,5695014.0,23519151.0
13069,GA,310.0,2870.0,10910.0,1710.0,-36093.0,17104.0,108252.0,84971.0,582858.0
13071,GA,280.0,3110.0,11950.0,1950.0,-24474.0,18017.0,119104.0,91342.0,614854.0
13073,GA,600.0,8110.0,32390.0,18430.0,-29321.0,41514.0,388815.0,971431.0,3916693.0
13075,GA,140.0,1140.0,4440.0,730.0,-6753.0,6514.0,44423.0,33434.0,226929.0
13077,GA,670.0,8150.0,36390.0,16160.0,-119996.0,44777.0,408608.0,832548.0,3418718.0
13079,GA,80.0,810.0,3450.0,680.0,-2352.0,4608.0,36946.0,32368.0,196100.0
13081,GA,140.0,1650.0,5700.0,1040.0,-12822.0,10264.0,54497.0,50976.0,297128.0
13083,GA,100.0,1070.0,3900.0,980.0,-4488.0,5938.0,43170.0,44628.0,260343.0
13085,GA,190.0,1560.0,5890.0,2160.0,-13372.0,8124.0,66404.0,106655.0,518473.0
13087,GA,210.0,1850.0,7700.0,1310.0,-10610.0,11093.0,76371.0,63479.0,427177.0
13089,GA,5090.0,53090.0,218900.0,69610.0,-263578.0,305322.0,2264477.0,3938600.0,19279377.0
13091,GA,170.0,1240.0,5000.0,820.0,-19118.0,7403.0,49785.0,38705.0,245715.0
13093,GA,90.0,690.0,2840.0,440.0,-10674.0,4183.0,28063.0,21317.0,135828.0
13095,GA,640.0,6880.0,26070.0,4540.0,-34215.0,42086.0,252864.0,227951.0,1474049.0
13097,GA,700.0,9350.0,39700.0,11040.0,-53924.0,52581.0,433221.0,550989.0,2759001.0
13099,GA,120.0,650.0,2870.0,550.0,-6069.0,3876.0,28421.0,26207.0,154507.0
13101,GA,20.0,230.0,940.0,150.0,-4090.0,1376.0,9430.0,15881.0,58585.0
13103,GA,250.0,3310.0,14290.0,5800.0,-27518.0,18629.0,166187.0,291993.0,1201108.0
13105,GA,120.0,1310.0,5630.0,940.0,-6325.0,7506.0,58997.0,42890.0,293313.0
13107,GA,150.0,1550.0,6290.0,900.0,-3661.0,9300.0,61079.0,43501.0,305506.0
13109,GA,80.0,780.0,2920.0,500.0,-4192.0,4515.0,29241.0,23583.0,154527.0
13111,GA,330.0,1790.0,6060.0,1530.0,-30631.0,9443.0,61789.0,72628.0,378856.0
13113,GA,910.0,7860.0,24360.0,18740.0,-84312.0,38415.0,284512.0,1121337.0,4045664.0
13115,GA,520.0,6490.0,25700.0,6680.0,-41265.0,36733.0,266616.0,331659.0,1821720.0
13117,GA,1350.0,11290.0,36440.0,35880.0,-131892.0,54600.0,438871.0,2224655.0,7435542.0
13119,GA,140.0,1560.0,5980.0,1130.0,-6605.0,9063.0,62528.0,53588.0,336827.0
13121,GA,8670.0,69430.0,256850.0,124440.0,-2095026.0,391424.0,2695230.0,10925264.0,39363088.0
13123,GA,280.0,2060.0,7600.0,1880.0,-15747.0,11108.0,78254.0,91015.0,500678.0
13125,GA,0.0,190.0,730.0,160.0,,423.0,8008.0,8100.0,40948.0
13127,GA,710.0,6150.0,21840.0,7660.0,-88656.0,34298.0,223822.0,406250.0,1901002.0
13129,GA,280.0,3440.0,15730.0,3270.0,-15745.0,19005.0,171203.0,154673.0,958215.0
13131,GA,190.0,1590.0,6920.0,1270.0,-12060.0,9024.0,71074.0,60905.0,369812.0
13133,GA,170.0,1060.0,4220.0,1850.0,-15825.0,6004.0,41683.0,127845.0,509771.0
13135,GA,5270.0,64490.0,240530.0,85050.0,-329537.0,341243.0,2572287.0,4508336.0,20887491.0
13137,GA,250.0,2760.0,11370.0,2800.0,-19528.0,15301.0,124220.0,135170.0,751510.0
13139,GA,1120.0,12350.0,52550.0,15900.0,-151853.0,66781.0,563246.0,813688.0,4109778.0
13141,GA,30.0,540.0,2350.0,270.0,-2919.0,3379.0,23155.0,13047.0,102939.0
13143,GA,160.0,1870.0,7040.0,1810.0,-7973.0,10589.0,75653.0,86081.0,458482.0
13145,GA,200.0,1900.0,7630.0,4190.0,-7132.0,10246.0,85402.0,223717.0,877705.0
13147,GA,190.0,1720.0,6600.0,1510.0,-21927.0,9761.0,70082.0,70791.0,405391.0
13149,GA,50.0,690.0,2860.0,580.0,-1181.0,3761.0,31263.0,27476.0,165341.0
13151,GA,1120.0,13940.0,59630.0,20080.0,-120349.0,77821.0,676942.0,1003445.0,4688565.0
13153,GA,600.0,9240.0,42490.0,14560.0,-28788.0,51583.0,472587.0,738608.0,3326099.0
13155,GA,90.0,620.0,2470.0,480.0,-5381.0,3738.0,24820.0,22010.0,135810.0
13157,GA,370.0,4070.0,16250.0,5750.0,-36714.0,21776.0,182848.0,282595.0,1295524.0
13159,GA,90.0,810.0,3680.0,890.0,-4447.0,4693.0,38829.0,41851.0,234336.0
13161,GA,100.0,940.0,3880.0,620.0,-7538.0,5481.0,40060.0,30282.0,211223.0
13163,GA,100.0,1200.0,4930.0,770.0,-4761.0,7099.0,48168.0,36328.0,246688.0
13165,GA,60.0,580.0,2130.0,310.0,-3711.0,3324.0,20767.0,17467.0,95327.0
13167,GA,50.0,470.0,2100.0,320.0,-3898.0,2770.0,21085.0,17967.0,99309.0
13169,GA,140.0,1710.0,7530.0,2460.0,-5716.0,9697.0,84341.0,119295.0,559393.0
13171,GA,110.0,1150.0,4750.0,1000.0,-6994.0,6552.0,49431.0,48000.0,269923.0
13173,GA,50.0,530.0,2390.0,310.0,-1792.0,3188.0,24416.0,17541.0,111413.0
13175,GA,320.0,3530.0,13210.0,2950.0,-20177.0,20669.0,133597.0,142091.0,814152.0
13177,GA,160.0,1770.0,7800.0,3420.0,-10856.0,9514.0,90704.0,175577.0,771950.0
13179,GA,270.0,4510.0,19390.0,2830.0,-16575.0,26958.0,202993.0,137237.0,939545.0
13181,GA,50.0,530.0,2070.0,540.0,-1423.0,3059.0,22102.0,26613.0,134125.0
13183,GA,60.0,740.0,3660.0,540.0,-2280.0,4334.0,39778.0,28271.0,179881.0
13185,GA,630.0,8520.0,29050.0,6790.0,-52253.0,49605.0,288769.0,332416.0,1887531.0
13187,GA,210.0,1910.0,7170.0,2120.0,-8248.0,10060.0,78421.0,102474.0,548784.0
13189,GA,110.0,1550.0,6210.0,1210.0,-2212.0,8828.0,64288.0,57317.0,357078.0
13191,GA,130.0,880.0,3200.0,700.0,-6414.0,5238.0,32507.0,32948.0,185841.0
13193,GA,90.0,750.0,3390.0,410.0,-7172.0,4295.0,33215.0,19707.0,150701.0
13195,GA,180.0,1920.0,7600.0,1760.0,-5839.0,10646.0,82729.0,83409.0,473254.0
13197,GA,50.0,430.0,2040.0,310.0,-3095.0,2564.0,20534.0,14240.0,101242.0
13199,GA,140.0,1330.0,6820.0,1040.0,-8569.0,8018.0,71022.0,48549.0,334427.0
13201,GA,70.0,360.0,1510.0,350.0,-9920.0,2093.0,15121.0,16702.0,88499.0
13205,GA,120.0,1380.0,6050.0,920.0,-6644.0,8197.0,61930.0,44447.0,303691.0
13207,GA,180.0,1740.0,6700.0,2710.0,-22295.0,9500.0,71667.0,142517.0,629956.0
13209,GA,40.0,560.0,2060.0,450.0,-2351.0,3283.0,20791.0,22080.0,120713.0
13211,GA,200.0,1320.0,4930.0,1730.0,-24878.0,7249.0,51373.0,89365.0,426720.0
13213,GA,150.0,2380.0,10680.0,1610.0,-3994.0,13430.0,122484.0,76385.0,558866.0
13215,GA,990.0,14030.0,62830.0,12730.0,-96688.0,84033.0,629924.0,657030.0,4015803.0
13217,GA,590.0,6980.0,29680.0,6760.0,-35372.0,40193.0,320440.0,322384.0,1828093.0
13219,GA,300.0,2350.0,7020.0,5540.0,-47734.0,11567.0,83530.0,348108.0,1293955.0
13221,GA,90.0,900.0,3820.0,900.0,-5169.0,5099.0,41781.0,42736.0,237854.0
13223,GA,670.0,8440.0,37520.0,14200.0,-39028.0,46149.0,447955.0,702740.0,3120371.0
13225,GA,170.0,1910.0,7490.0,1930.0,-15805.0,10980.0,78575.0,95397.0,482608.0
13227,GA,290.0,2050.0,8020.0,3320.0,-17805.0,11046.0,91152.0,162003.0,739879.0
13229,GA,140.0,1300.0,4890.0,1190.0,-10527.0,7126.0,51536.0,56793.0,313760.0
13231,GA,110.0,1030.0,4390.0,1680.0,-9752.0,5494.0,50791.0,81837.0,358528.0
13233,GA,200.0,2630.0,11160.0,2110.0,-7326.0,15149.0,118319.0,101393.0,607844.0
13235,GA,80.0,650.0,2420.0,540.0,-7847.0,3678.0,24190.0,25614.0,147633.0
13237,GA,160.0,1420.0,5810.0,1720.0,-19829.0,8132.0,59010.0,86588.0,432316.0
13239,GA,0.0,150.0,630.0,70.0,,746.0,6214.0,3362.0,25076.0
13241,GA,190.0,1350.0,4510.0,1120.0,-16433.0,6913.0,46396.0,56948.0,304504.0
13243,GA,50.0,430.0,1960.0,250.0,-1470.0,2585.0,19260.0,15050.0,86048.0
13245,GA,960.0,15150.0,59980.0,10340.0,-31227.0,89612.0,601229.0,493410.0,3346163.0
13247,GA,540.0,6070.0,25060.0,6780.0,-21154.0,34604.0,266114.0,342652.0,1702835.0
13249,GA,30.0,250.0,1170.0,260.0,-1676.0,1382.0,12583.0,14002.0,66926.0
13251,GA,110.0,1060.0,3740.0,750.0,-5318.0,6214.0,37645.0,34935.0,205123.0
13253,GA,90.0,630.0,2350.0,500.0,-3862.0,3725.0,23124.0,23609.0,136959.0
13255,GA,360.0,4380.0,17860.0,3630.0,-11948.0,26231.0,177617.0,174435.0,1038434.0
13257,GA,120.0,1870.0,6780.0,1370.0,-5263.0,9997.0,71215.0,65583.0,419606.0
13259,GA,30.0,270.0,1280.0,150.0,-301.0,1705.0,12509.0,9211.0,53829.0
13261,GA,210.0,2210.0,8500.0,1480.0,-15637.0,13551.0,83850.0,71251.0,454271.0
13263,GA,40.0,390.0,1920.0,280.0,-1801.0,2356.0,19246.0,17484.0,92810.0
13265,GA,0.0,150.0,450.0,60.0,,764.0,4510.0,2928.0,19706.0
13267,GA,130.0,1340.0,5570.0,990.0,-6953.0,8028.0,56279.0,45518.0,300450.0
13269,GA,40.0,520.0,2280.0,390.0,-1816.0,3079.0,22631.0,19024.0,118583.0
13271,GA,80.0,740.0,2750.0,410.0,-4782.0,4491.0,27333.0,18396.0,129321.0
13273,GA,80.0,670.0,2800.0,460.0,-3927.0,4291.0,27423.0,23165.0,158908.0
13275,GA,290.0,3120.0,12300.0,3010.0,-22522.0,17812.0,126156.0,158346.0,896537.0
13277,GA,300.0,3180.0,11150.0,2430.0,-14507.0,19120.0,108716.0,124930.0,700333.0
13279,GA,200.0,1940.0,7260.0,1640.0,-9860.0,11304.0,71108.0,79907.0,440919.0
13281,GA,190.0,880.0,2940.0,890.0,-11477.0,4763.0,31847.0,43592.0,211427.0
13283,GA,40.0,380.0,1660.0,260.0,-4245.0,2272.0,16219.0,14984.0,78672.0
