FIPS,STATE,agi_stub,N1,A00100
4000,AZ,8,84870.0,37895241.0
4001,AZ,1,240.0,-9744.0
4001,AZ,2,4560.0,24773.0
4001,AZ,3,7160.0,122341.0
4001,AZ,4,6550.0,234858.0
4001,AZ,5,2800.0,170296.0
4001,AZ,6,1370.0,118452.0
4001,AZ,7,1140.0,144101.0
4001,AZ,8,120.0,44023.0
4003,AZ,1,930.0,-53618.0
4003,AZ,2,7890.0,42643.0
4003,AZ,3,13840.0,233641.0
4003,AZ,4,12030.0,431548.0
4003,AZ,5,6990.0,431296.0
4003,AZ,6,4820.0,417927.0
4003,AZ,7,5070.0,663146.0
4003,AZ,8,590.0,204208.0
4005,AZ,1,940.0,-60655.0
4005,AZ,2,9590.0,51931.0
4005,AZ,3,14640.0,248721.0
4005,AZ,4,13700.0,491985.0
4005,AZ,5,7270.0,448907.0
4005,AZ,6,4650.0,402085.0
4005,AZ,7,5680.0,749301.0
4005,AZ,8,1310.0,568065.0
4007,AZ,1,490.0,-25776.0
4007,AZ,2,3500.0,18787.0
4007,AZ,3,5650.0,96303.0
4007,AZ,4,5030.0,181005.0
4007,AZ,5,3090.0,190590.0
4007,AZ,6,1730.0,148229.0
4007,AZ,7,1630.0,211089.0
4007,AZ,8,300.0,112082.0
4009,AZ,1,130.0,-24897.0
4009,AZ,2,1690.0,9052.0
4009,AZ,3,2650.0,45222.0
4009,AZ,4,2710.0,98468.0
4009,AZ,5,1960.0,120673.0
4009,AZ,6,1210.0,103885.0
4009,AZ,7,1000.0,127158.0
4009,AZ,8,150.0,52891.0
4011,AZ,1,60.0,-1904.0
4011,AZ,2,340.0,1830.0
4011,AZ,3,550.0,9382.0
4011,AZ,4,730.0,27471.0
4011,AZ,5,840.0,51899.0
4011,AZ,6,520.0,44210.0
4011,AZ,7,390.0,48854.0
4011,AZ,8,40.0,9905.0
4012,AZ,1,170.0,-11722.0
4012,AZ,2,1080.0,5916.0
4012,AZ,3,2130.0,36750.0
4012,AZ,4,1780.0,62955.0
4012,AZ,5,660.0,40250.0
4012,AZ,6,330.0,28546.0
4012,AZ,7,290.0,38046.0
4012,AZ,8,40.0,15701.0
4013,AZ,1,29170.0,-4596618.0
4013,AZ,2,227600.0,1246520.0
4013,AZ,3,415670.0,7184175.0
4013,AZ,4,443760.0,15967394.0
4013,AZ,5,230310.0,14164733.0
4013,AZ,6,146450.0,12680628.0
4013,AZ,7,197250.0,26550431.0
4013,AZ,8,64370.0,29681832.0
4015,AZ,1,1990.0,-107438.0
4015,AZ,2,12930.0,70531.0
4015,AZ,3,23690.0,403391.0
4015,AZ,4,19840.0,705673.0
4015,AZ,5,9370.0,575427.0
4015,AZ,6,5220.0,450109.0
4015,AZ,7,4810.0,622817.0
4015,AZ,8,930.0,363198.0
4017,AZ,1,630.0,-29754.0
4017,AZ,2,6990.0,37355.0
4017,AZ,3,10620.0,180864.0
4017,AZ,4,9470.0,338606.0
4017,AZ,5,4590.0,281312.0
4017,AZ,6,2560.0,220754.0
4017,AZ,7,2560.0,326742.0
4017,AZ,8,330.0,110436.0
4019,AZ,1,6560.0,-389365.0
4019,AZ,2,60630.0,335339.0
4019,AZ,3,114250.0,1966503.0
4019,AZ,4,104970.0,3750858.0
4019,AZ,5,54990.0,3385886.0
4019,AZ,6,35300.0,3056367.0
4019,AZ,7,42570.0,5663714.0
4019,AZ,8,11850.0,4727712.0
4021,AZ,1,2010.0,-186233.0
4021,AZ,2,16850.0,91933.0
4021,AZ,3,30960.0,534324.0
4021,AZ,4,35640.0,1296510.0
4021,AZ,5,20810.0,1280436.0
4021,AZ,6,12420.0,1072607.0
4021,AZ,7,11440.0,1474638.0
4021,AZ,8,1530.0,564473.0
4023,AZ,1,430.0,-20571.0
4023,AZ,2,3400.0,19828.0
4023,AZ,3,6910.0,116533.0
4023,AZ,4,4670.0,163141.0
4023,AZ,5,1710.0,104711.0
4023,AZ,6,940.0,82038.0
4023,AZ,7,1180.0,157378.0
4023,AZ,8,360.0,138166.0
4025,AZ,1,2930.0,-226496.0
4025,AZ,2,15590.0,80401.0
4025,AZ,3,24600.0,422729.0
4025,AZ,4,23740.0,853784.0
4025,AZ,5,13270.0,817650.0
4025,AZ,6,8260.0,714302.0
4025,AZ,7,8700.0,1143734.0
4025,AZ,8,2140.0,927335.0
4027,AZ,1,820.0,-40346.0
4027,AZ,2,13370.0,81356.0
4027,AZ,3,30540.0,511512.0
4027,AZ,4,20260.0,716393.0
4027,AZ,5,8510.0,519484.0
4027,AZ,6,4780.0,412553.0
4027,AZ,7,4320.0,558673.0
4027,AZ,8,830.0,375214.0
5000,AR,1,16430.0,-1165016.0
5000,AR,2,196680.0,1081016.0
5000,AR,3,328890.0,5631223.0
5000,AR,4,300060.0,10761423.0
5000,AR,5,156220.0,9591237.0
5000,AR,6,92670.0,8008049.0
5000,AR,7,100830.0,13312894.0
5000,AR,8,28380.0,14295464.0
5001,AR,1,140.0,-10132.0
5001,AR,2,1250.0,6888.0
5001,AR,3,2130.0,36391.0
5001,AR,4,2260.0,80324.0
5001,AR,5,1020.0,62557.0
5001,AR,6,540.0,46293.0
5001,AR,7,560.0,74556.0
5001,AR,8,210.0,93631.0
5003,AR,1,90.0,-3216.0
5003,AR,2,1360.0,7973.0
5003,AR,3,2450.0,41418.0
5003,AR,4,2020.0,73496.0
5003,AR,5,1130.0,69943.0
5003,AR,6,710.0,60982.0
5003,AR,7,590.0,74912.0
5003,AR,8,120.0,60385.0
5005,AR,1,370.0,-14791.0
5005,AR,2,3050.0,16379.0
5005,AR,3,4940.0,84461.0
5005,AR,4,4340.0,155860.0
5005,AR,5,2330.0,142635.0
5005,AR,6,1260.0,108131.0
5005,AR,7,1060.0,137002.0
5005,AR,8,330.0,136516.0
5007,AR,1,1250.0,-135681.0
5007,AR,2,14010.0,74794.0
5007,AR,3,22670.0,393152.0
5007,AR,4,23840.0,861370.0
5007,AR,5,14250.0,876677.0
5007,AR,6,9300.0,806542.0
5007,AR,7,12640.0,1729399.0
5007,AR,8,5160.0,4044813.0
5009,AR,1,280.0,-12415.0
5009,AR,2,2600.0,13958.0
5009,AR,3,4120.0,71095.0
5009,AR,4,3970.0,143325.0
5009,AR,5,2060.0,126429.0
5009,AR,6,1130.0,97290.0
5009,AR,7,940.0,119886.0
5009,AR,8,230.0,94338.0
5011,AR,1,50.0,-2707.0
5011,AR,2,700.0,4054.0
5011,AR,3,1400.0,23768.0
5011,AR,4,1130.0,40442.0
5011,AR,5,520.0,31722.0
5011,AR,6,270.0,23460.0
5011,AR,7,220.0,28418.0
5011,AR,8,40.0,20980.0
5013,AR,1,20.0,-542.0
5013,AR,2,250.0,1430.0
5013,AR,3,490.0,8456.0
5013,AR,4,530.0,19370.0
5013,AR,5,290.0,17678.0
5013,AR,6,160.0,14114.0
5013,AR,7,120.0,15860.0
5013,AR,8,20.0,7262.0
5015,AR,1,370.0,-19901.0
5015,AR,2,2160.0,11512.0
5015,AR,3,3850.0,68251.0
5015,AR,4,3000.0,105447.0
5015,AR,5,1320.0,80321.0
5015,AR,6,610.0,52410.0
5015,AR,7,600.0,79733.0
5015,AR,8,130.0,44954.0
5017,AR,1,90.0,-8197.0
5017,AR,2,700.0,4139.0
5017,AR,3,1510.0,25529.0
5017,AR,4,1030.0,36370.0
5017,AR,5,350.0,21382.0
5017,AR,6,200.0,17192.0
5017,AR,7,270.0,36192.0
5017,AR,8,70.0,25721.0
5019,AR,1,100.0,-8156.0
5019,AR,2,1460.0,8101.0
5019,AR,3,2380.0,40263.0
5019,AR,4,2070.0,74116.0
5019,AR,5,1040.0,63793.0
5019,AR,6,630.0,54677.0
5019,AR,7,570.0,73352.0
5019,AR,8,90.0,32036.0
5021,AR,1,120.0,-19645.0
5021,AR,2,1040.0,5554.0
5021,AR,3,1590.0,27177.0
5021,AR,4,1670.0,59453.0
5021,AR,5,840.0,51325.0
5021,AR,6,370.0,32127.0
5021,AR,7,290.0,37394.0
5021,AR,8,70.0,28422.0
5023,AR,1,220.0,-19822.0
5023,AR,2,1810.0,9605.0
5023,AR,3,2710.0,45616.0
5023,AR,4,2560.0,92845.0
5023,AR,5,1560.0,96148.0
5023,AR,6,910.0,78431.0
5023,AR,7,800.0,104746.0
5023,AR,8,210.0,95488.0
5025,AR,1,60.0,-2646.0
5025,AR,2,430.0,2279.0
5025,AR,3,800.0,13798.0
5025,AR,4,830.0,29638.0
5025,AR,5,490.0,29911.0
5025,AR,6,290.0,25189.0
5025,AR,7,280.0,35064.0
5025,AR,8,30.0,14749.0
5027,AR,1,110.0,-4138.0
5027,AR,2,1540.0,8427.0
5027,AR,3,2540.0,42818.0
5027,AR,4,2140.0,77108.0
5027,AR,5,1130.0,69478.0
5027,AR,6,690.0,59804.0
5027,AR,7,830.0,107261.0
5027,AR,8,170.0,82626.0
5029,AR,1,100.0,-2521.0
5029,AR,2,1400.0,7740.0
5029,AR,3,2190.0,37069.0
5029,AR,4,2080.0,75213.0
5029,AR,5,1180.0,72443.0
5029,AR,6,720.0,61923.0
5029,AR,7,660.0,86283.0
5029,AR,8,130.0,58282.0
5031,AR,1,470.0,-62490.0
5031,AR,2,6870.0,38431.0
5031,AR,3,11040.0,186266.0
5031,AR,4,9970.0,355667.0
5031,AR,5,5180.0,319359.0
5031,AR,6,3000.0,259096.0
5031,AR,7,3310.0,436278.0
5031,AR,8,1170.0,478604.0
5033,AR,1,290.0,-20461.0
5033,AR,2,3890.0,20855.0
5033,AR,3,6400.0,110277.0
5033,AR,4,5910.0,213794.0
5033,AR,5,3400.0,209294.0
5033,AR,6,1890.0,162136.0
5033,AR,7,1700.0,218459.0
5033,AR,8,270.0,98680.0
5035,AR,1,210.0,-7801.0
5035,AR,2,3720.0,22672.0
5035,AR,3,7040.0,117831.0
5035,AR,4,5220.0,186109.0
5035,AR,5,2170.0,132983.0
5035,AR,6,1300.0,112416.0
5035,AR,7,1350.0,177149.0
5035,AR,8,320.0,115422.0
5037,AR,1,100.0,-5879.0
5037,AR,2,1220.0,7019.0
5037,AR,3,2130.0,36188.0
5037,AR,4,1810.0,64784.0
5037,AR,5,890.0,54836.0
5037,AR,6,530.0,45975.0
5037,AR,7,470.0,59794.0
5037,AR,8,100.0,36971.0
5039,AR,1,40.0,-1222.0
5039,AR,2,480.0,2590.0
5039,AR,3,930.0,16158.0
5039,AR,4,840.0,29599.0
5039,AR,5,330.0,20411.0
5039,AR,6,170.0,14737.0
5039,AR,7,140.0,17202.0
5039,AR,8,30.0,9558.0
5041,AR,1,80.0,-5986.0
5041,AR,2,820.0,4900.0
5041,AR,3,1660.0,28345.0
5041,AR,4,1300.0,45743.0
5041,AR,5,490.0,29585.0
5041,AR,6,300.0,26231.0
5041,AR,7,320.0,42767.0
5041,AR,8,80.0,26992.0
5043,AR,1,90.0,-3508.0
5043,AR,2,1180.0,6731.0
5043,AR,3,2030.0,34284.0
5043,AR,4,1700.0,61144.0
5043,AR,5,910.0,56035.0
5043,AR,6,570.0,49316.0
5043,AR,7,570.0,73860.0
5043,AR,8,100.0,59242.0
5045,AR,1,500.0,-15009.0
5045,AR,2,8030.0,43397.0
5045,AR,3,11450.0,194638.0
5045,AR,4,10790.0,392082.0
5045,AR,5,6750.0,416695.0
5045,AR,6,4620.0,399909.0
5045,AR,7,5230.0,683402.0
5045,AR,8,1050.0,387030.0
5047,AR,1,110.0,-5097.0
5047,AR,2,1210.0,6466.0
5047,AR,3,1800.0,30856.0
5047,AR,4,1670.0,60334.0
5047,AR,5,940.0,57388.0
5047,AR,6,560.0,48089.0
5047,AR,7,470.0,59486.0
5047,AR,8,70.0,32214.0
5049,AR,1,140.0,-3952.0
5049,AR,2,800.0,4356.0
5049,AR,3,1250.0,21008.0
5049,AR,4,1060.0,37878.0
5049,AR,5,560.0,34075.0
5049,AR,6,280.0,24275.0
5049,AR,7,190.0,23675.0
5049,AR,8,30.0,9055.0
5051,AR,1,710.0,-36376.0
5051,AR,2,7530.0,40813.0
5051,AR,3,12400.0,210294.0
5051,AR,4,10020.0,355876.0
5051,AR,5,5310.0,326370.0
5051,AR,6,3170.0,273975.0
5051,AR,7,3330.0,436625.0
5051,AR,8,900.0,400026.0
5053,AR,1,90.0,-2804.0
5053,AR,2,1010.0,5402.0
5053,AR,3,1620.0,27836.0
5053,AR,4,1940.0,69945.0
5053,AR,5,1140.0,69613.0
5053,AR,6,730.0,63341.0
5053,AR,7,730.0,93481.0
5053,AR,8,70.0,27668.0
5055,AR,1,230.0,-11989.0
5055,AR,2,2830.0,15557.0
5055,AR,3,4290.0,73069.0
5055,AR,4,4660.0,169177.0
5055,AR,5,2390.0,147153.0
5055,AR,6,1360.0,116960.0
5055,AR,7,1060.0,137217.0
5055,AR,8,240.0,98797.0
5057,AR,1,160.0,-5339.0
5057,AR,2,1460.0,8324.0
5057,AR,3,2890.0,50782.0
5057,AR,4,2230.0,78490.0
5057,AR,5,930.0,56930.0
5057,AR,6,520.0,44970.0
5057,AR,7,380.0,49190.0
5057,AR,8,50.0,15129.0
5059,AR,1,160.0,-6998.0
5059,AR,2,1950.0,10748.0
5059,AR,3,3500.0,59908.0
5059,AR,4,3350.0,120838.0
5059,AR,5,1730.0,106376.0
5059,AR,6,970.0,83246.0
5059,AR,7,770.0,97863.0
5059,AR,8,90.0,32979.0
5061,AR,1,110.0,-5545.0
5061,AR,2,940.0,4912.0
5061,AR,3,1900.0,34030.0
5061,AR,4,1320.0,46566.0
5061,AR,5,630.0,38718.0
5061,AR,6,320.0,27664.0
5061,AR,7,270.0,34230.0
5061,AR,8,60.0,20412.0
5063,AR,1,220.0,-17792.0
5063,AR,2,2200.0,11995.0
5063,AR,3,4120.0,71866.0
5063,AR,4,3810.0,136100.0
5063,AR,5,1900.0,116046.0
5063,AR,6,1100.0,94398.0
5063,AR,7,970.0,125473.0
5063,AR,8,240.0,129736.0
5065,AR,1,110.0,-2849.0
5065,AR,2,880.0,4748.0
5065,AR,3,1300.0,22111.0
5065,AR,4,1170.0,41689.0
5065,AR,5,600.0,37541.0
5065,AR,6,310.0,26604.0
5065,AR,7,250.0,31206.0
5065,AR,8,50.0,13106.0
5067,AR,1,100.0,-4891.0
5067,AR,2,1100.0,6044.0
5067,AR,3,1720.0,29210.0
5067,AR,4,1500.0,53017.0
5067,AR,5,720.0,43472.0
5067,AR,6,380.0,33169.0
5067,AR,7,330.0,42860.0
5067,AR,8,90.0,30773.0
5069,AR,1,270.0,-7894.0
5069,AR,2,5030.0,29368.0
5069,AR,3,9400.0,159473.0
5069,AR,4,8230.0,292762.0
5069,AR,5,3470.0,211661.0
5069,AR,6,1870.0,161993.0
5069,AR,7,2010.0,260439.0
5069,AR,8,340.0,120401.0
5071,AR,1,160.0,-5208.0
5071,AR,2,1680.0,9075.0
5071,AR,3,3000.0,52607.0
5071,AR,4,2470.0,87928.0
5071,AR,5,1220.0,74255.0
5071,AR,6,600.0,51421.0
5071,AR,7,480.0,62732.0
5071,AR,8,80.0,31123.0
5073,AR,1,60.0,-2697.0
5073,AR,2,440.0,2508.0
5073,AR,3,840.0,14283.0
5073,AR,4,640.0,22477.0
5073,AR,5,320.0,19688.0
5073,AR,6,160.0,13953.0
5073,AR,7,140.0,18769.0
5073,AR,8,30.0,9879.0
5075,AR,1,110.0,-4656.0
5075,AR,2,1080.0,6035.0
5075,AR,3,1810.0,30990.0
5075,AR,4,1640.0,59359.0
5075,AR,5,800.0,48937.0
5075,AR,6,390.0,34085.0
5075,AR,7,300.0,38738.0
5075,AR,8,50.0,21128.0
5077,AR,1,50.0,-1766.0
5077,AR,2,600.0,3493.0
5077,AR,3,1100.0,18430.0
5077,AR,4,760.0,26258.0
5077,AR,5,260.0,16011.0
5077,AR,6,130.0,11439.0
5077,AR,7,150.0,20096.0
5077,AR,8,70.0,33393.0
5079,AR,1,70.0,-3286.0
5079,AR,2,630.0,3524.0
5079,AR,3,1120.0,19226.0
5079,AR,4,1130.0,40255.0
5079,AR,5,550.0,33994.0
5079,AR,6,320.0,27746.0
5079,AR,7,270.0,34305.0
5079,AR,8,40.0,13776.0
5081,AR,1,60.0,-1653.0
5081,AR,2,770.0,4275.0
5081,AR,3,1400.0,24275.0
5081,AR,4,1280.0,46141.0
5081,AR,5,690.0,42373.0
5081,AR,6,420.0,36350.0
5081,AR,7,330.0,41495.0
5081,AR,8,30.0,9813.0
5083,AR,1,150.0,-4824.0
5083,AR,2,1470.0,7959.0
5083,AR,3,2380.0,41358.0
5083,AR,4,2210.0,78729.0
5083,AR,5,1170.0,72105.0
5083,AR,6,580.0,49684.0
5083,AR,7,450.0,55905.0
5083,AR,8,80.0,33510.0
5085,AR,1,270.0,-10782.0
5085,AR,2,4220.0,22569.0
5085,AR,3,6490.0,111587.0
5085,AR,4,7350.0,268435.0
5085,AR,5,4520.0,278486.0
5085,AR,6,3070.0,265413.0
5085,AR,7,3130.0,405850.0
5085,AR,8,450.0,157522.0
5087,AR,1,180.0,-5506.0
5087,AR,2,1080.0,5519.0
5087,AR,3,1660.0,28527.0
5087,AR,4,1680.0,60448.0
5087,AR,5,800.0,48749.0
5087,AR,6,420.0,35838.0
5087,AR,7,310.0,39865.0
5087,AR,8,60.0,21491.0
5089,AR,1,140.0,-3214.0
5089,AR,2,1110.0,5805.0
5089,AR,3,2010.0,34571.0
5089,AR,4,1580.0,55941.0
5089,AR,5,810.0,49146.0
5089,AR,6,370.0,31351.0
5089,AR,7,280.0,36612.0
5089,AR,8,40.0,12823.0
5091,AR,1,210.0,-10512.0
5091,AR,2,2970.0,16865.0
5091,AR,3,5120.0,86826.0
5091,AR,4,4300.0,154056.0
5091,AR,5,2200.0,135158.0
5091,AR,6,1350.0,116017.0
5091,AR,7,1220.0,157226.0
5091,AR,8,230.0,115940.0
5093,AR,1,160.0,-8468.0
5093,AR,2,3270.0,19154.0
5093,AR,3,5430.0,92269.0
5093,AR,4,4500.0,159064.0
5093,AR,5,1930.0,118466.0
5093,AR,6,1120.0,97394.0
5093,AR,7,1160.0,148911.0
5093,AR,8,220.0,89288.0
5095,AR,1,50.0,-3641.0
5095,AR,2,550.0,3127.0
5095,AR,3,1000.0,16876.0
5095,AR,4,880.0,31170.0
5095,AR,5,300.0,18335.0
5095,AR,6,170.0,14519.0
5095,AR,7,170.0,22216.0
5095,AR,8,40.0,12905.0
5097,AR,1,80.0,-2447.0
5097,AR,2,590.0,3198.0
5097,AR,3,910.0,15437.0
5097,AR,4,770.0,27443.0
5097,AR,5,440.0,26899.0
5097,AR,6,180.0,15253.0
5097,AR,7,160.0,20524.0
5097,AR,8,30.0,8980.0
5099,AR,1,50.0,-2308.0
5099,AR,2,550.0,3083.0
5099,AR,3,1050.0,17685.0
5099,AR,4,930.0,33613.0
5099,AR,5,460.0,27785.0
5099,AR,6,210.0,18408.0
5099,AR,7,150.0,18791.0
5099,AR,8,30.0,7611.0
5101,AR,1,70.0,-1216.0
5101,AR,2,600.0,3239.0
5101,AR,3,860.0,14671.0
5101,AR,4,770.0,27864.0
5101,AR,5,370.0,22394.0
5101,AR,6,150.0,12561.0
5101,AR,7,100.0,13068.0
5101,AR,8,20.0,6990.0
5103,AR,1,70.0,-2866.0
5103,AR,2,1600.0,8936.0
5103,AR,3,2860.0,48371.0
5103,AR,4,2610.0,92970.0
5103,AR,5,1260.0,76847.0
5103,AR,6,650.0,56677.0
5103,AR,7,660.0,84562.0
5103,AR,8,130.0,47012.0
5105,AR,1,70.0,-2924.0
5105,AR,2,660.0,3713.0
5105,AR,3,1050.0,17664.0
5105,AR,4,1020.0,36840.0
5105,AR,5,590.0,36343.0
5105,AR,6,340.0,29862.0
5105,AR,7,300.0,36893.0
5105,AR,8,40.0,12971.0
5107,AR,1,110.0,-4461.0
5107,AR,2,1360.0,8069.0
5107,AR,3,2920.0,48916.0
5107,AR,4,1850.0,65255.0
5107,AR,5,670.0,41011.0
5107,AR,6,320.0,27458.0
5107,AR,7,330.0,42975.0
5107,AR,8,110.0,42669.0
5109,AR,1,110.0,-4174.0
5109,AR,2,730.0,3834.0
5109,AR,3,1170.0,19964.0
5109,AR,4,1070.0,37882.0
5109,AR,5,550.0,33686.0
5109,AR,6,260.0,22505.0
5109,AR,7,210.0,26416.0
5109,AR,8,30.0,11187.0
5111,AR,1,100.0,-5886.0
5111,AR,2,1550.0,8771.0
5111,AR,3,2680.0,45549.0
5111,AR,4,2470.0,88197.0
5111,AR,5,1090.0,67016.0
5111,AR,6,510.0,43775.0
5111,AR,7,430.0,55321.0
5111,AR,8,120.0,43257.0
5113,AR,1,170.0,-8584.0
5113,AR,2,1450.0,7631.0
5113,AR,3,2310.0,39541.0
5113,AR,4,1930.0,69601.0
5113,AR,5,970.0,59387.0
5113,AR,6,440.0,37927.0
5113,AR,7,360.0,45722.0
5113,AR,8,80.0,29016.0
5115,AR,1,300.0,-16234.0
5115,AR,2,4300.0,23264.0
5115,AR,3,6790.0,116151.0
5115,AR,4,6000.0,214973.0
5115,AR,5,3280.0,201277.0
5115,AR,6,1940.0,167404.0
5115,AR,7,2050.0,270317.0
5115,AR,8,480.0,192020.0
5117,AR,1,60.0,-3560.0
5117,AR,2,510.0,2918.0
5117,AR,3,850.0,14426.0
5117,AR,4,940.0,33833.0
5117,AR,5,450.0,27802.0
5117,AR,6,240.0,21067.0
5117,AR,7,230.0,29522.0
5117,AR,8,60.0,20312.0
5119,AR,1,1990.0,-227397.0
5119,AR,2,27660.0,152726.0
5119,AR,3,46880.0,803973.0
5119,AR,4,45040.0,1609057.0
5119,AR,5,22490.0,1379128.0
5119,AR,6,13470.0,1165368.0
5119,AR,7,18140.0,2437709.0
5119,AR,8,6790.0,3446887.0
5121,AR,1,150.0,-6809.0
5121,AR,2,1220.0,6726.0
5121,AR,3,2020.0,34610.0
5121,AR,4,1620.0,58548.0
5121,AR,5,820.0,50107.0
5121,AR,6,410.0,35603.0
5121,AR,7,340.0,44367.0
5121,AR,8,80.0,31606.0
5123,AR,1,110.0,-7062.0
5123,AR,2,1690.0,10266.0
5123,AR,3,3520.0,57786.0
5123,AR,4,2250.0,80075.0
5123,AR,5,850.0,51534.0
5123,AR,6,390.0,33661.0
5123,AR,7,410.0,52951.0
5123,AR,8,90.0,29899.0
5125,AR,1,440.0,-16143.0
5125,AR,2,6640.0,35132.0
5125,AR,3,10310.0,177680.0
5125,AR,4,11840.0,431329.0
5125,AR,5,7670.0,472632.0
5125,AR,6,5490.0,475922.0
5125,AR,7,6060.0,788984.0
5125,AR,8,940.0,301272.0
5127,AR,1,100.0,-4604.0
5127,AR,2,750.0,3950.0
5127,AR,3,1400.0,24934.0
5127,AR,4,960.0,35003.0
5127,AR,5,450.0,27406.0
5127,AR,6,220.0,18853.0
5127,AR,7,150.0,18943.0
5127,AR,8,20.0,7345.0
5129,AR,1,110.0,-5602.0
5129,AR,2,600.0,3133.0
5129,AR,3,1010.0,16598.0
5129,AR,4,690.0,24339.0
5129,AR,5,310.0,18611.0
5129,AR,6,140.0,11737.0
5129,AR,7,110.0,19720.0
5129,AR,8,0.0,0.0
5131,AR,1,610.0,-49440.0
5131,AR,2,8830.0,48015.0
5131,AR,3,15370.0,264798.0
5131,AR,4,12350.0,443689.0
5131,AR,5,6530.0,399696.0
5131,AR,6,3870.0,333764.0
5131,AR,7,3950.0,516821.0
5131,AR,8,1270.0,637833.0
5133,AR,1,110.0,-4348.0
5133,AR,2,960.0,5453.0
5133,AR,3,2010.0,35729.0
5133,AR,4,1730.0,60458.0
5133,AR,5,700.0,42383.0
5133,AR,6,390.0,33345.0
5133,AR,7,280.0,35625.0
5133,AR,8,40.0,14447.0
5135,AR,1,130.0,-4955.0
5135,AR,2,1200.0,6658.0
5135,AR,3,1930.0,32894.0
5135,AR,4,1610.0,57912.0
5135,AR,5,740.0,45341.0
5135,AR,6,410.0,35065.0
5135,AR,7,230.0,30044.0
5135,AR,8,50.0,15872.0
5137,AR,1,160.0,-6969.0
5137,AR,2,990.0,5462.0
5137,AR,3,1340.0,22332.0
5137,AR,4,1090.0,39322.0
5137,AR,5,590.0,36481.0
5137,AR,6,250.0,21846.0
5137,AR,7,210.0,27253.0
5137,AR,8,40.0,14447.0
5139,AR,1,140.0,-6440.0
5139,AR,2,2860.0,16039.0
5139,AR,3,4710.0,79872.0
5139,AR,4,4160.0,149145.0
5139,AR,5,2270.0,139877.0
5139,AR,6,1410.0,122103.0
5139,AR,7,1520.0,198709.0
5139,AR,8,510.0,273158.0
5141,AR,1,120.0,-4423.0
5141,AR,2,1110.0,6067.0
5141,AR,3,1840.0,30746.0
5141,AR,4,1540.0,56399.0
5141,AR,5,940.0,57595.0
5141,AR,6,470.0,40746.0
5141,AR,7,490.0,65104.0
5141,AR,8,100.0,26877.0
5143,AR,1,1340.0,-173285.0
5143,AR,2,14700.0,79527.0
5143,AR,3,23900.0,412567.0
5143,AR,4,22040.0,787403.0
5143,AR,5,10700.0,656100.0
5143,AR,6,6410.0,554433.0
5143,AR,7,8250.0,1110480.0
5143,AR,8,2960.0,1284167.0
5145,AR,1,370.0,-18194.0
5145,AR,2,4980.0,26981.0
5145,AR,3,7730.0,130678.0
5145,AR,4,7430.0,267931.0
5145,AR,5,4280.0,262983.0
5145,AR,6,2640.0,228198.0
5145,AR,7,2520.0,327809.0
5145,AR,8,490.0,197515.0
5147,AR,1,50.0,-3565.0
5147,AR,2,540.0,3035.0
5147,AR,3,850.0,14661.0
5147,AR,4,730.0,25973.0
5147,AR,5,320.0,19364.0
5147,AR,6,140.0,12330.0
5147,AR,7,140.0,17537.0
5147,AR,8,40.0,15847.0
5149,AR,1,120.0,-6515.0
5149,AR,2,1300.0,7121.0
5149,AR,3,2640.0,47473.0
5149,AR,4,2260.0,80137.0
5149,AR,5,960.0,58866.0
5149,AR,6,470.0,39903.0
5149,AR,7,410.0,53293.0
5149,AR,8,70.0,30678.0
6000,CA,1,307270.0,-37308088.0
6000,CA,2,2395000.0,13101647.0
6000,CA,3,4016320.0,68804066.0
6000,CA,4,3916800.0,141261454.0
6000,CA,5,2174490.0,133699352.0
6000,CA,6,1385880.0,120004083.0
6000,CA,7,2103030.0,287619180.0
6000,CA,8,871260.0,450978602.0
6001,CA,1,12370.0,-967004.0
6001,CA,2,91860.0,484422.0
6001,CA,3,138410.0,2376933.0
6001,CA,4,159600.0,5834065.0
6001,CA,5,101020.0,6215306.0
6001,CA,6,66990.0,5809954.0
6001,CA,7,119190.0,16592791.0
6001,CA,8,55690.0,22098102.0
6003,CA,1,0.0,0.0
6003,CA,2,90.0,-16.0
6003,CA,3,100.0,1671.0
6003,CA,4,100.0,3419.0
6003,CA,5,70.0,4462.0
6003,CA,6,40.0,3230.0
6003,CA,7,50.0,8752.0
6003,CA,8,0.0,0.0
6005,CA,1,460.0,-26479.0
6005,CA,2,2160.0,11411.0
6005,CA,3,3330.0,56948.0
6005,CA,4,3660.0,133058.0
6005,CA,5,2380.0,147569.0
6005,CA,6,1660.0,143660.0
6005,CA,7,2100.0,277382.0
6005,CA,8,390.0,143686.0
6007,CA,1,1830.0,-120945.0
6007,CA,2,14730.0,81985.0
6007,CA,3,22170.0,375644.0
6007,CA,4,21070.0,758570.0
6007,CA,5,11450.0,704471.0
6007,CA,6,7480.0,648857.0
6007,CA,7,8710.0,1150473.0
6007,CA,8,1950.0,736452.0
6009,CA,1,610.0,-35914.0
6009,CA,2,2790.0,14863.0
6009,CA,3,4000.0,67998.0
6009,CA,4,4260.0,155163.0
6009,CA,5,2930.0,181167.0
6009,CA,6,2100.0,181590.0
6009,CA,7,2460.0,325981.0
6009,CA,8,480.0,182599.0
6011,CA,1,140.0,-14326.0
6011,CA,2,1160.0,6597.0
6011,CA,3,2350.0,40856.0
6011,CA,4,2940.0,105961.0
6011,CA,5,1290.0,78868.0
